Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,2-12_he_1_R2.png,5025300,5183974,100889,348141,0.9572337310933814,0.9179753504081778,0.98031890747688,0.9352107895108553,0.9578704078997934,0.9572337310933814,0.9809098173405819,0.9370690956352137,0.019681092523120003,0.5,1.75
HistoKit (no postprocessing),gaussian,13-23_he_R1.png,6926421,41747353,6263976,4458642,0.5636859696624194,0.3924531528317208,0.5251108818028752,0.6083779246544354,0.8194735801460803,0.5636859696624195,0.8695312933328715,0.9035051187621866,0.47488911819712476,0.25,1.75
HistoKit (no postprocessing),gaussian,TCGA-CJ-5683-01Z-00-DX1.4758DFEF-5B66-43AC-B88B-FFF4079DB129_R1.png,20199684,67625653,2889829,5561500,0.8269967570780004,0.7050251242425529,0.8748423580869809,0.7841131836176474,0.9122183042773833,0.8269967570780004,0.9590185173803393,0.9240098873637017,0.12515764191301912,0.25,1.75
HistoKit (no postprocessing),gaussian,TCGA-UT-A97Y-01Z-00-DX1.19376AE8-F20F-49A8-BD6C-3998FD71628E_R1.png,35655528,35107154,2053193,7804203,0.8785563139728229,0.7834154535973122,0.9455512426422524,0.8204267992362861,0.8777302597003194,0.878556313972823,0.9447477441478144,0.8181319924233578,0.05444875735774756,0.25,1.75
HistoKit (no postprocessing),gaussian,47-07b_he_2_R1.png,10127973,37158273,172694,710020,0.9582417239314128,0.9198311603989833,0.9832346779096927,0.9344878705863715,0.9816746303013393,0.9582417239314129,0.9953739746414819,0.9812502771117779,0.016765322090307355,0.5,1.75
HistoKit (no postprocessing),gaussian,390-02_he_2_R2.png,2636863,28950171,2805006,1631000,0.5431381628246794,0.3728137761352571,0.4845509879050745,0.6178415286526301,0.8768564230003909,0.5431381628246793,0.9116677573549661,0.9466665288912579,0.5154490120949254,0.5,1.75
HistoKit (no postprocessing),gaussian,11-22_he_R1.png,11420070,19229471,169679,1624849,0.9271543663588241,0.864201090339638,0.9853595621440983,0.8754420015946439,0.9446885654200773,0.9271543663588241,0.9912532765610864,0.9220857357132719,0.014640437855901797,0.5,1.75
HistoKit (no postprocessing),gaussian,TCGA-PG-A7D5-01Z-00-DX1.3B12F210-014B-408D-83A9-9D23BD5E306A_R1.png,29561622,50763414,419232,6087822,0.900852895715939,0.8195926570745209,0.9860166758425227,0.8292309411613825,0.9250616448366036,0.9008528957159391,0.9918090987324102,0.8929166289366163,0.013983324157477302,0.25,1.75
HistoKit (no postprocessing),gaussian,2-12_he_1_R1.png,4822048,4997941,102237,352590,0.954962821283022,0.9138075091792017,0.9792382041250659,0.9318619002913827,0.9557338058413892,0.954962821283022,0.9799542290484764,0.9341018676464075,0.020761795874934128,0.5,1.75
HistoKit (no postprocessing),gaussian,TCGA-PG-A6IB-01Z-00-DX2.C943409D-2569-4C84-874A-773AC7CEE834_R1.png,53415772,23914690,70832,6080240,0.9455573590188423,0.896736647655867,0.9986757057898086,0.897804242744875,0.9263181723517443,0.9455573590188424,0.9970468852001637,0.797291075525097,0.0013242942101913968,0.25,1.75
HistoKit (no postprocessing),gaussian,33-12_he_2_R1.png,3973678,14282010,639713,587415,0.8662455566983386,0.7640504183390036,0.8613356205879796,0.871211790682628,0.937014854526163,0.8662455566983385,0.9571287444486136,0.9604951099319577,0.13866437941202037,0.5,1.75
HistoKit (no postprocessing),gaussian,TCGA-2Y-A9GY-01Z-00-DX1.9AF8DAB8-B99C-4484-A065-20E7345E1FF4_R1.png,19678288,16468153,65406,9349747,0.8069547011548432,0.6763822814908693,0.9966872460644902,0.6779063067823916,0.7933533010280545,0.8069547011548432,0.9960440459310667,0.6378579590129329,0.003312753935509738,0.5,1.75
HistoKit (no postprocessing),gaussian,223-98_he_R1.png,5901279,34767278,671675,275169,0.9257342422805399,0.8617367123808962,0.8978123078299346,0.9554486656408343,0.9772477501778728,0.9257342422805398,0.9810469852199076,0.9921475517962544,0.10218769217006539,0.5,1.75
HistoKit (no postprocessing),gaussian,10-99_he_R1.png,6900435,12380107,964625,350954,0.9129703675777294,0.839876246559463,0.8773531289017503,0.9516018241470703,0.9361249140068657,0.9129703675777293,0.927714921513598,0.9724332481008456,0.12264687109824973,0.5,1.75
HistoKit (no postprocessing),gaussian,TCGA-EC-A1QX-01Z-00-DX1.D94B9C3B-F06F-4300-B492-E2534AF4D703_R1.png,7744631,48956578,333672,9313219,0.6162145018770374,0.4453107094364714,0.9586952853835762,0.45402152088334696,0.854601849939938,0.6162145018770374,0.9932304664715639,0.8401707320174807,0.04130471461642377,0.5,1.75
