Method,Mode,Image,Tissue_TP,Tissue_TN,Tissue_FP,Tissue_FN,Tissue_DICE,Tissue_JACCARD,Tissue_PRECISION,Tissue_RECALL,Tissue_ACCURACY,Tissue_F1,Tissue_SPECIFICITY,Tissue_NPV,Tissue_FDR,Other_TP,Other_TN,Other_FP,Other_FN,Other_DICE,Other_JACCARD,Other_PRECISION,Other_RECALL,Other_ACCURACY,Other_F1,Other_SPECIFICITY,Other_NPV,Other_FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,TCGA-BA-A6DF-01Z-00-DX1.AAA638F5-C794-441B-A034-30AD8CC72573.png,192594204,816536159,115166,31656039,0.92380268014111,0.8583952618115032,0.9994023850526832,0.8588360994551966,0.9694772243824692,0.92380268014111,0.9998589777589597,0.9626782242578468,0.0005976149473167807,816536159,192594204,31656039,115166,0.9809164017151899,0.9625475312978657,0.9626782242578468,0.9998589777589597,0.9694772243824692,0.9809164017151899,0.8588360994551966,0.9994023850526832,0.037321775742153195,0.75,1.25
HistoKit (no postprocessing),gaussian,normal_004.png,10667457,1294873312,76592,9624623,0.6874218753247223,0.5237188266372987,0.9928712164287412,0.5256955915805576,0.9926240075073516,0.6874218753247223,0.999940853310415,0.9926219714560146,0.007128783571258843,1294873312,10667457,9624623,76592,0.9962679708919522,0.9925636942932583,0.9926219714560146,0.999940853310415,0.9926240075073516,0.9962679708919522,0.5256955915805576,0.9928712164287412,0.0073780285439853915,0.75,1.25
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SL-01Z-00-DX2.F64D1539-E590-4B51-96B4-1F95CAE6E33A.png,258343681,301646271,1557050,74152198,0.872198377367487,0.7733615202038836,0.9940090587894499,0.7769831066086686,0.8809039747100516,0.8721983773674871,0.9948646670660972,0.8026809470583554,0.005990941210550116,301646271,258343681,74152198,1557050,0.8884991923217168,0.79936891290041,0.8026809470583554,0.9948646670660972,0.8809039747100516,0.8884991923217168,0.7769831066086686,0.9940090587894499,0.19731905294164465,0.75,1.25
HistoKit (no postprocessing),gaussian,tumor_031.png,31542032,1305352092,90713,14891771,0.8080806134786439,0.677965827736929,0.9971323070444882,0.6792903006458463,0.9889172695855981,0.8080806134786438,0.9999305117009704,0.988720439142083,0.0028676929555117646,1305352092,31542032,14891771,90713,0.9942938796991294,0.9886525095439143,0.988720439142083,0.9999305117009704,0.9889172695855981,0.9942938796991294,0.6792903006458463,0.9971323070444882,0.01127956085791705,0.75,1.25
HistoKit (no postprocessing),gaussian,tumor_021.png,151808967,1108513048,201772,88223477,0.7744502319276395,0.6319206711170569,0.9986726464108565,0.6324518655486423,0.9344389780352503,0.7744502319276394,0.9998180127149379,0.9262799495486277,0.0013273535891434617,1108513048,151808967,88223477,201772,0.9616451463216631,0.9261238033559218,0.9262799495486277,0.9998180127149379,0.9344389780352503,0.961645146321663,0.6324518655486423,0.9986726464108565,0.07372005045137232,0.75,1.25
HistoKit (no postprocessing),gaussian,TCGA-SR-A6MX-01Z-00-DX1.2642CBB2-65ED-48E9-BC30-D2F3F5D4D8B3.png,70451230,267356076,106158,16464064,0.8947739900689569,0.8095846297761154,0.9984954375011728,0.8105734532750933,0.9532413296816045,0.8947739900689569,0.999603091627508,0.9419912061208905,0.0015045624988271958,267356076,70451230,16464064,106158,0.969942405595576,0.9416390023864574,0.9419912061208905,0.999603091627508,0.9532413296816045,0.9699424055955759,0.8105734532750933,0.9984954375011728,0.058008793879109496,0.75,1.25
HistoKit (no postprocessing),gaussian,TCGA-G9-6333-11A-01-TS1.924c9301-78b6-4330-be95-533b25cf1a91.png,6672578,71210522,251762,8650602,0.5998491517256755,0.42841751834453057,0.9636410112732766,0.4354564783550151,0.8974210243319088,0.5998491517256755,0.9964769947739146,0.8916794359167798,0.03635898872672341,71210522,6672578,8650602,251762,0.9411699477452953,0.888877252530885,0.8916794359167798,0.9964769947739146,0.8974210243319088,0.9411699477452953,0.4354564783550151,0.9636410112732766,0.10832056408322027,0.75,1.25
HistoKit (no postprocessing),gaussian,TCGA-FA-A82F-01Z-00-DX1.6D1B9A0A-FAA1-4E4D-9280-3D87F9929972.png,191580950,532096767,923187,22390132,0.9426451652886618,0.8915126070672457,0.9952043264400079,0.8953590747370245,0.9687903631014925,0.9426451652886618,0.9982680066795399,0.9596200883368391,0.004795673559992116,532096767,191580950,22390132,923187,0.9785626003774709,0.9580250348568571,0.9596200883368391,0.9982680066795399,0.9687903631014925,0.978562600377471,0.8953590747370245,0.9952043264400079,0.040379911663160864,0.75,1.25
HistoKit (no postprocessing),gaussian,TCGA-DQ-7590-01Z-00-DX1.8319DF99-1663-48DE-BB6A-A156FBAC2EA1.png,8815118,212647258,79093,24665747,0.41605202076805714,0.26266773039465663,0.9911073618559307,0.26328823941675344,0.8994958783011462,0.41605202076805714,0.9996281936881435,0.8960623881527268,0.008892638144069216,212647258,8815118,24665747,79093,0.9450162754210323,0.8957638429902582,0.8960623881527268,0.9996281936881435,0.8994958783011462,0.9450162754210323,0.26328823941675344,0.9911073618559307,0.10393761184727318,0.25,2.25
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SJ-01Z-00-DX2.36E46E11-79CA-4356-B68F-F387219B3D16.png,132934337,214052112,825350,190107689,0.5820220599741928,0.41045917820385835,0.9938296057765147,0.4115078729725401,0.6450527574119047,0.5820220599741927,0.996158973620044,0.5296224698012457,0.006170394223485287,214052112,132934337,190107689,825350,0.6915645464140662,0.5285431119423931,0.5296224698012457,0.996158973620044,0.6450527574119047,0.6915645464140662,0.4115078729725401,0.9938296057765147,0.4703775301987542,0.75,1.25
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SI-01Z-00-DX1.35E5FB1A-9AAC-4942-892B-E9D80F6BDA23.png,149906748,171246839,3227932,24270001,0.9159884728620338,0.8449988306678334,0.978920960294559,0.8606587782850397,0.921130609153805,0.9159884728620339,0.981499147518583,0.8758674649201572,0.021079039705440988,171246839,149906748,24270001,3227932,0.9256795770972224,0.8616419807007553,0.8758674649201572,0.981499147518583,0.921130609153805,0.9256795770972224,0.8606587782850397,0.978920960294559,0.12413253507984275,0.25,2.25
HistoKit (no postprocessing),gaussian,TCGA-G9-6378-01A-01-BS1.bc59e095-f3ab-4a6e-8cef-ea7fc76abec8.png,7841841,33192400,6519,11323940,0.580573041356377,0.4090193143232685,0.9991693806094522,0.4091584371124767,0.7836241017326557,0.5805730413563771,0.9998036381847253,0.7456228432076851,0.0008306193905478342,33192400,7841841,11323940,6519,0.8542054784891085,0.745513669730868,0.7456228432076851,0.9998036381847253,0.7836241017326557,0.8542054784891085,0.4091584371124767,0.9991693806094522,0.25437715679231493,0.25,2.25
HistoKit (no postprocessing),gaussian,TCGA-G9-7509-01Z-00-DX1.D75B78D5-F5B9-4684-9FE0-C7279122D66F.png,52494829,325070995,39616,45395760,0.6979533606088465,0.5360432871553776,0.9992459042824189,0.5362602221138949,0.8925880683080805,0.6979533606088465,0.9998781460873327,0.8774633367574373,0.0007540957175811032,325070995,52494829,45395760,39616,0.9346796226834098,0.8773695149225923,0.8774633367574373,0.9998781460873327,0.8925880683080805,0.9346796226834098,0.5362602221138949,0.9992459042824189,0.12253666324256275,0.25,2.25
HistoKit (no postprocessing),gaussian,TCGA-BA-A6DF-01Z-00-DX1.AAA638F5-C794-441B-A034-30AD8CC72573.png,192431619,816534958,116367,31818624,0.9233802142666974,0.8576660270438636,0.999395646755817,0.8581110835184246,0.9693198742496274,0.9233802142666975,0.9998575071190878,0.962493676369012,0.0006043532441829851,816534958,192431619,31818624,116367,0.980819881751856,0.9623616711026262,0.962493676369012,0.9998575071190878,0.9693198742496274,0.9808198817518561,0.8581110835184246,0.999395646755817,0.037506323630988096,0.25,2.25
HistoKit (no postprocessing),gaussian,normal_004.png,10667453,1294874279,75625,9624627,0.6874431249874738,0.5237434949102022,0.9929605835497052,0.5256953944593161,0.9926247396920079,0.6874431249874738,0.999941600057449,0.9926219738815174,0.0070394164502947856,1294874279,10667453,9624627,75625,0.9962683427491692,0.9925644324877595,0.9926219738815174,0.999941600057449,0.9926247396920079,0.9962683427491692,0.5256953944593161,0.9929605835497052,0.007378026118482617,0.25,2.25
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SL-01Z-00-DX2.F64D1539-E590-4B51-96B4-1F95CAE6E33A.png,257083484,301654852,1548469,75412395,0.869806732429408,0.7696088424762092,0.9940128472834135,0.7731929934686499,0.8789350938305412,0.8698067324294079,0.9948929682072974,0.8000027963181856,0.005987152716586415,301654852,257083484,75412395,1548469,0.8868672736698495,0.7967309312643536,0.8000027963181856,0.9948929682072974,0.8789350938305412,0.8868672736698495,0.7731929934686499,0.9940128472834135,0.19999720368181434,0.25,2.25
HistoKit (no postprocessing),gaussian,tumor_031.png,31528747,1305353304,89501,14905056,0.8078902884947892,0.67769793392146,0.9971693244989412,0.6790041944227571,0.9889083390368124,0.8078902884947892,0.9999314401215762,0.9887105005720244,0.0028306755010587556,1305353304,31528747,14905056,89501,0.994289313193796,0.9886434799169944,0.9887105005720244,0.9999314401215762,0.9889083390368124,0.994289313193796,0.6790041944227571,0.9971693244989412,0.011289499427975597,0.25,2.25
HistoKit (no postprocessing),gaussian,tumor_021.png,151667282,1108525005,189815,88365162,0.7740307721047345,0.6313623168450847,0.998750041955563,0.6318615911772327,0.9343427939661793,0.7740307721047346,0.9998287972735856,0.9261710352074436,0.0012499580444370012,1108525005,151667282,88365162,189815,0.9615914358707102,0.9260241768874554,0.9261710352074436,0.9998287972735856,0.9343427939661793,0.9615914358707102,0.6318615911772327,0.998750041955563,0.07382896479255645,0.25,2.25
HistoKit (no postprocessing),gaussian,TCGA-SR-A6MX-01Z-00-DX1.2642CBB2-65ED-48E9-BC30-D2F3F5D4D8B3.png,70190985,267356809,105425,16724309,0.892948593700123,0.8066008395081176,0.9985002790327415,0.807579216150382,0.9525090259109207,0.892948593700123,0.9996058322013417,0.9411284033316146,0.0014997209672584987,267356809,70190985,16724309,105425,0.9694861085008599,0.9407792718742491,0.9411284033316146,0.9996058322013417,0.9525090259109207,0.96948610850086,0.807579216150382,0.9985002790327415,0.0588715966683854,0.25,2.25
HistoKit (no postprocessing),gaussian,TCGA-G9-6333-11A-01-TS1.924c9301-78b6-4330-be95-533b25cf1a91.png,6570449,71206650,255634,8752731,0.5932882732937886,0.42175540448714516,0.9625504114145697,0.42879147800913386,0.8961996101098221,0.5932882732937886,0.9964228123467198,0.8905352831583326,0.03744958858543033,71206650,6570449,8752731,255634,0.9405080838333141,0.8876972721378908,0.8905352831583326,0.9964228123467198,0.8961996101098221,0.9405080838333141,0.42879147800913386,0.9625504114145697,0.10946471684166739,0.25,2.25
HistoKit (no postprocessing),gaussian,TCGA-FA-A82F-01Z-00-DX1.6D1B9A0A-FAA1-4E4D-9280-3D87F9929972.png,190822492,532102456,917498,23148590,0.9406817075970754,0.8880066683860073,0.995214884490189,0.8918143994803933,0.9677826281171064,0.9406817075970755,0.9982786798259339,0.9583096868222739,0.004785115509810968,532102456,190822492,23148590,917498,0.9778859420126054,0.9567287861573128,0.9583096868222739,0.9982786798259339,0.9677826281171064,0.9778859420126053,0.8918143994803933,0.995214884490189,0.0416903131777261,0.25,2.25
HistoKit (no postprocessing),constant,TCGA-DQ-7590-01Z-00-DX1.8319DF99-1663-48DE-BB6A-A156FBAC2EA1.png,8827480,212649844,76507,24653385,0.41653938062588963,0.263056356141357,0.9914075570865052,0.26365746524171346,0.8995565913876383,0.4165393806258897,0.9996403501510728,0.896110200000692,0.00859244291349482,212649844,8827480,24653385,76507,0.9450482966030811,0.895821385528881,0.896110200000692,0.9996403501510728,0.8995565913876383,0.9450482966030812,0.26365746524171346,0.9914075570865052,0.10388979999930806,0.25,
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SJ-01Z-00-DX2.36E46E11-79CA-4356-B68F-F387219B3D16.png,132596349,214025642,851820,190445677,0.5809384317663164,0.4093821189798092,0.9936168476017082,0.4104616066269966,0.6443752247920046,0.5809384317663165,0.9960357871315513,0.5291491187289846,0.0063831523982918045,214025642,132596349,190445677,851820,0.6911312286897033,0.5280370682217578,0.5291491187289846,0.9960357871315513,0.6443752247920046,0.6911312286897033,0.4104616066269966,0.9936168476017082,0.47085088127101543,0.25,2.25
HistoKit (no postprocessing),constant,TCGA-YL-A8SI-01Z-00-DX1.35E5FB1A-9AAC-4942-892B-E9D80F6BDA23.png,149902026,171443331,3031440,24274723,0.9165230501896738,0.8459091357228418,0.9801780468377013,0.8606316678927105,0.9216806426084131,0.9165230501896737,0.9826253389952866,0.8759709566701496,0.019821953162298695,171443331,149902026,24274723,3031440,0.9262380004258591,0.8626101508464721,0.8759709566701496,0.9826253389952866,0.9216806426084131,0.9262380004258591,0.8606316678927105,0.9801780468377013,0.1240290433298504,0.25,
HistoKit (no postprocessing),constant,TCGA-G9-6378-01A-01-BS1.bc59e095-f3ab-4a6e-8cef-ea7fc76abec8.png,7824268,33192570,6349,11341513,0.5796527373762974,0.4081063502073061,0.9991892082067096,0.40824154257006273,0.7832917595250235,0.5796527373762973,0.9998087588333825,0.7453295939651435,0.0008107917932903627,33192570,7824268,11341513,6349,0.8540148751748967,0.7452233512238947,0.7453295939651435,0.9998087588333825,0.7832917595250235,0.8540148751748968,0.40824154257006273,0.9991892082067096,0.25467040603485647,0.25,
HistoKit (no postprocessing),constant,TCGA-G9-7509-01Z-00-DX1.D75B78D5-F5B9-4684-9FE0-C7279122D66F.png,52546684,325071113,39498,45343905,0.6984025992955417,0.5365734434607415,0.9992488901361959,0.5367899461714343,0.892710935571814,0.6984025992955416,0.9998785090407277,0.8775862133106062,0.0007511098638041453,325071113,52546684,45343905,39498,0.9347494885770773,0.8774926447380655,0.8775862133106062,0.9998785090407277,0.892710935571814,0.9347494885770773,0.5367899461714343,0.9992488901361959,0.1224137866893939,0.25,
HistoKit (no postprocessing),constant,TCGA-BA-A6DF-01Z-00-DX1.AAA638F5-C794-441B-A034-30AD8CC72573.png,192490523,816533925,117400,31759720,0.923530057463238,0.8579246117052627,0.9993904715955013,0.8583737543597667,0.9693754712453272,0.923530057463238,0.9998562421973661,0.9625604645429119,0.000609528404498708,816533925,192490523,31759720,117400,0.9808539497854996,0.9624272689660706,0.9625604645429119,0.9998562421973661,0.9693754712453272,0.9808539497854994,0.8583737543597667,0.9993904715955013,0.03743953545708809,0.25,
HistoKit (no postprocessing),constant,normal_004.png,10666152,1294874291,75613,9625928,0.6873883658309178,0.5236799278150942,0.9929608402343563,0.5256312807755538,0.9926237596442177,0.6873883658309179,0.9999416093242167,0.9926209839908046,0.007039159765643728,1294874291,10666152,9625928,75613,0.996267848759951,0.9925634518423303,0.9926209839908046,0.9999416093242167,0.9926237596442177,0.996267848759951,0.5256312807755538,0.9929608402343563,0.007379016009195473,0.25,
HistoKit (no postprocessing),constant,TCGA-YL-A8SL-01Z-00-DX2.F64D1539-E590-4B51-96B4-1F95CAE6E33A.png,257960305,301616124,1587197,74535574,0.8714236600848004,0.7721441866752927,0.9938847533196448,0.7758300817917806,0.8802534736554647,0.8714236600848004,0.9947652387356272,0.8018470356605967,0.0061152466803552595,301616124,257960305,74535574,1587197,0.8879484674860406,0.798477805681091,0.8018470356605967,0.9947652387356272,0.8802534736554647,0.8879484674860406,0.7758300817917806,0.9938847533196448,0.1981529643394033,0.25,
HistoKit (no postprocessing),constant,tumor_031.png,31529409,1305352787,90018,14904394,0.8078950480332461,0.6777046322141081,0.9971530793394833,0.6790184512778331,0.9889084462951222,0.807895048033246,0.9999310440873739,0.9887109919078714,0.0028469206605167136,1305352787,31529409,14904394,90018,0.9942893658529349,0.9886435840426242,0.9887109919078714,0.9999310440873739,0.9889084462951222,0.9942893658529349,0.6790184512778331,0.9971530793394833,0.011289008092128681,0.25,
HistoKit (no postprocessing),constant,tumor_021.png,151490152,1108524649,190171,88542292,0.7734756932239587,0.630624023470896,0.9987462381656452,0.6311236492680131,0.9342112007427954,0.7734756932239587,0.9998284761810977,0.9260339677194377,0.0012537618343547437,1108524649,151490152,88542292,190171,0.9615174061566358,0.925886877504721,0.9260339677194377,0.9998284761810977,0.9342112007427954,0.9615174061566358,0.6311236492680131,0.9987462381656452,0.07396603228056232,0.25,
HistoKit (no postprocessing),constant,TCGA-SR-A6MX-01Z-00-DX1.2642CBB2-65ED-48E9-BC30-D2F3F5D4D8B3.png,70564669,267346940,115294,16350625,0.8955176741137584,0.8108030822450608,0.9983687880538364,0.8118786205797106,0.9535356570352282,0.8955176741137584,0.9995689335339957,0.9423660016257102,0.0016312119461635824,267346940,70564669,16350625,115294,0.9701249637040382,0.9419831819530066,0.9423660016257102,0.9995689335339957,0.9535356570352282,0.9701249637040382,0.8118786205797106,0.9983687880538364,0.05763399837428989,0.25,
HistoKit (no postprocessing),constant,TCGA-G9-6333-11A-01-TS1.924c9301-78b6-4330-be95-533b25cf1a91.png,6490320,71234343,227941,8832860,0.588919753477098,0.417353835778141,0.9660714283056285,0.42356221097709484,0.8955954075442865,0.588919753477098,0.9968103314470049,0.8896819213230166,0.0339285716943715,71234343,6490320,8832860,227941,0.9402043709156093,0.8871563017559319,0.8896819213230166,0.9968103314470049,0.8955954075442865,0.9402043709156094,0.42356221097709484,0.9660714283056285,0.11031807867698339,0.25,
HistoKit (no postprocessing),constant,TCGA-FA-A82F-01Z-00-DX1.6D1B9A0A-FAA1-4E4D-9280-3D87F9929972.png,191162630,532095709,924245,22808452,0.9415534246014049,0.8895615957251597,0.9951884010815418,0.8934040441969631,0.968228940032421,0.9415534246014049,0.9982660217632303,0.9588965922351409,0.00481159891845812,532095709,191162630,22808452,924245,0.9781853378624666,0.957302115646101,0.9588965922351409,0.9982660217632303,0.968228940032421,0.9781853378624666,0.8934040441969631,0.9951884010815418,0.04110340776485906,0.25,
HistoKit (no postprocessing),gaussian,TCGA-DQ-7590-01Z-00-DX1.8319DF99-1663-48DE-BB6A-A156FBAC2EA1.png,8827375,212644680,81671,24653490,0.4164847149596516,0.26301275326751233,0.9908328007286078,0.2636543291220224,0.8995351907151251,0.4164847149596516,0.9996160748322148,0.8961075426751078,0.009167199271392246,212644680,8827375,24653490,81671,0.9450359706065884,0.8957992351170208,0.8961075426751078,0.9996160748322148,0.8995351907151251,0.9450359706065883,0.2636543291220224,0.9908328007286078,0.10389245732489213,0.75,1.75
HistoKit (no postprocessing),constant,TCGA-YL-A8SJ-01Z-00-DX2.36E46E11-79CA-4356-B68F-F387219B3D16.png,132649998,214002145,875317,190392028,0.5810752810722832,0.4095180479422493,0.9934445614301678,0.4106276809940512,0.6444312777900324,0.5810752810722832,0.9959264364356649,0.5291919599444871,0.006555438569832245,214002145,132649998,190392028,875317,0.6911414407023503,0.5280489903150617,0.5291919599444871,0.9959264364356649,0.6444312777900324,0.6911414407023503,0.4106276809940512,0.9934445614301678,0.47080804005551286,0.25,
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SI-01Z-00-DX1.35E5FB1A-9AAC-4942-892B-E9D80F6BDA23.png,150733446,171532741,2942030,23443303,0.9195206529405131,0.8510302908084072,0.9808555660501094,0.8654050949130989,0.924321761167139,0.9195206529405132,0.9831377913085211,0.8797631620836455,0.019144433949890613,171532741,150733446,23443303,2942030,0.9285822850329888,0.8666855812269071,0.8797631620836455,0.9831377913085211,0.924321761167139,0.9285822850329888,0.8654050949130989,0.9808555660501094,0.12023683791635448,0.75,1.75
HistoKit (no postprocessing),gaussian,TCGA-G9-6378-01A-01-BS1.bc59e095-f3ab-4a6e-8cef-ea7fc76abec8.png,7868427,33192220,6699,11297354,0.5819647247779077,0.41040214933070734,0.9991493469437822,0.41054559686349335,0.784128372739651,0.5819647247779078,0.9997982163214411,0.7460673819893173,0.0008506530562177671,33192220,7868427,11297354,6699,0.854495143830374,0.7459550601013258,0.7460673819893173,0.9997982163214411,0.784128372739651,0.854495143830374,0.41054559686349335,0.9991493469437822,0.2539326180106827,0.75,1.75
HistoKit (no postprocessing),gaussian,TCGA-G9-7509-01Z-00-DX1.D75B78D5-F5B9-4684-9FE0-C7279122D66F.png,52623234,325070004,40607,45267355,0.6990592571736348,0.5373490384003888,0.9992289396438061,0.5375719416705114,0.8928892825835955,0.6990592571736348,0.9998750978939903,0.8777672468091452,0.0007710603561939206,325070004,52623234,45267355,40607,0.9348506804901594,0.8776710113473651,0.8777672468091452,0.9998750978939903,0.8928892825835955,0.9348506804901594,0.5375719416705114,0.9992289396438061,0.12223275319085483,0.75,1.75
HistoKit (no postprocessing),gaussian,TCGA-BA-A6DF-01Z-00-DX1.AAA638F5-C794-441B-A034-30AD8CC72573.png,192594684,816536099,115226,31655559,0.9238037861138256,0.8583971716253717,0.9994020753784795,0.8588382399211045,0.9694776278788352,0.9238037861138255,0.9998589042881918,0.9626787664068255,0.000597924621520502,816536099,192594684,31655559,115226,0.9809166478013741,0.9625480052098693,0.9626787664068255,0.9998589042881918,0.9694776278788352,0.980916647801374,0.8588382399211045,0.9994020753784795,0.037321233593174526,0.75,1.75
HistoKit (no postprocessing),gaussian,normal_004.png,10667485,1294873277,76627,9624595,0.6874222842802364,0.523719301377353,0.9928680006314156,0.5256969714292473,0.992624002185137,0.6874222842802366,0.9999408262823424,0.9926219925638944,0.007131999368584393,1294873277,10667485,9624595,76627,0.9962679681086234,0.9925636887679191,0.9926219925638944,0.9999408262823424,0.992624002185137,0.9962679681086233,0.5256969714292473,0.9928680006314156,0.007378007436105653,0.75,1.75
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SL-01Z-00-DX2.F64D1539-E590-4B51-96B4-1F95CAE6E33A.png,258352280,301644504,1558817,74143599,0.8722121462661506,0.7733831707607547,0.9940024992468867,0.7770089685833369,0.8809147219313789,0.8722121462661506,0.9948588392935181,0.8026983866490313,0.005997500753113285,301644504,258352280,74143599,1558817,0.8885075520482568,0.7993824462645673,0.8026983866490313,0.9948588392935181,0.8809147219313789,0.8885075520482567,0.7770089685833369,0.9940024992468867,0.19730161335096869,0.75,1.75
HistoKit (no postprocessing),gaussian,tumor_031.png,31542430,1305352074,90731,14891373,0.8080865037866721,0.6779741200631908,0.9971317757336992,0.6792988719877198,0.988917550676341,0.808086503786672,0.9999304979125455,0.9887207370475212,0.0028682242663007973,1305352074,31542430,14891373,90731,0.9942940235191512,0.9886527939292654,0.9887207370475212,0.9999304979125455,0.988917550676341,0.9942940235191512,0.6792988719877198,0.9971317757336992,0.011279262952478794,0.75,1.75
HistoKit (no postprocessing),gaussian,tumor_021.png,151805714,1108512735,202085,88226730,0.7744394444730512,0.6319063068573294,0.9986705616334857,0.6324383132140253,0.9344363341003226,0.7744394444730511,0.9998177304060931,0.926277412435797,0.0013294383665143391,1108512735,151805714,88226730,202085,0.9616436484664453,0.926121024873771,0.926277412435797,0.9998177304060931,0.9344363341003226,0.9616436484664453,0.6324383132140253,0.9986705616334857,0.07372258756420304,0.75,1.75
HistoKit (no postprocessing),gaussian,TCGA-SR-A6MX-01Z-00-DX1.2642CBB2-65ED-48E9-BC30-D2F3F5D4D8B3.png,70454022,267355706,106528,16461272,0.8947914830670791,0.8096132714849386,0.9984902612011953,0.8106055765053272,0.9532481642007503,0.8947914830670792,0.9996017082546316,0.9420003971714476,0.0015097387988047145,267355706,70454022,16461272,106528,0.9699466266106911,0.9416469589523877,0.9420003971714476,0.9996017082546316,0.9532481642007503,0.9699466266106911,0.8106055765053272,0.9984902612011953,0.05799960282855242,0.75,1.75
HistoKit (no postprocessing),gaussian,TCGA-G9-6333-11A-01-TS1.924c9301-78b6-4330-be95-533b25cf1a91.png,6669923,71211192,251092,8653257,0.5997001015321076,0.4282654752658744,0.9637203502665432,0.4352832114482764,0.8973981518379621,0.5997001015321076,0.9964863703488682,0.891650701803502,0.03627964973345672,71211192,6669923,8653257,251092,0.9411581230660679,0.888856158382554,0.891650701803502,0.9964863703488682,0.8973981518379621,0.9411581230660678,0.4352832114482764,0.9637203502665432,0.10834929819649791,0.75,1.75
HistoKit (no postprocessing),gaussian,TCGA-FA-A82F-01Z-00-DX1.6D1B9A0A-FAA1-4E4D-9280-3D87F9929972.png,191594475,532096979,922975,22376607,0.9426808380414531,0.8915764245634769,0.9952057592701337,0.8954222842131536,0.9688087528804027,0.9426808380414531,0.9982684044132427,0.959643511314171,0.004794240729866305,532096979,191594475,22376607,922975,0.9785749697418892,0.9580487463623312,0.959643511314171,0.9982684044132427,0.9688087528804027,0.9785749697418893,0.8954222842131536,0.9952057592701337,0.04035648868582894,0.75,1.75
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SJ-01Z-00-DX2.36E46E11-79CA-4356-B68F-F387219B3D16.png,132945546,214051333,826129,190096480,0.5820558608858363,0.41049280068921873,0.9938243353834061,0.4115425712442752,0.6450721469306574,0.5820558608858363,0.9961553482979988,0.5296362521699456,0.006175664616593909,214051333,132945546,190096480,826129,0.6915754223444269,0.5285558175493672,0.5296362521699456,0.9961553482979988,0.6450721469306574,0.6915754223444269,0.4115425712442752,0.9938243353834061,0.47036374783005447,0.75,1.75
