Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,a40a1d35-8d5f-0529-214c-05d84888ba26_111152_2.png,2755525,3931382,413,126760,0.9774444891590843,0.9558840364131103,0.9998501417666145,0.9560210041685676,0.9813367321780784,0.9774444891590843,0.9998949589182549,0.9687640304356033,0.00014985823338551157,0.9,1.75
HistoKit (no postprocessing),gaussian,9e7010fd-072a-6a7f-3911-83d91e8c9301_113642_2.png,2613726,922088,10086,422456,0.9235790709318773,0.8580092099578894,0.9961559745896429,0.8608594609941038,0.8910022185509566,0.9235790709318773,0.989180131606331,0.6857997953209415,0.0038440254103571446,0.9,1.75
HistoKit (no postprocessing),gaussian,2125a939-8f92-6ca7-9a29-e1755d6267ed_103351_3.png,10166486,2465936,375572,756902,0.9472420000031678,0.8997718374080447,0.9643739391302912,0.9307081282840086,0.9177273842098044,0.9472420000031679,0.8678265202842997,0.7651442610519051,0.035626060869708744,0.9,1.75
HistoKit (no postprocessing),gaussian,40f80889-968b-7602-00a3-4e00b00e88fe_110004_1.png,9241081,906615,86137,2410942,0.8809738159736094,0.7872682771405399,0.9907649848003981,0.793088118689776,0.8025208831315701,0.8809738159736094,0.9132341209083437,0.27327789695851495,0.009235015199601853,0.9,1.75
HistoKit (no postprocessing),gaussian,f9a50b4c-7c73-18cd-0877-8296eed330e2_114604_2.png,8964053,1661891,35121,1815901,0.9064153889898483,0.8288479737773432,0.9960973084863122,0.83154835354585,0.8516448630219878,0.9064153889898483,0.9793042123449922,0.4778580777688832,0.0039026915136878117,0.9,1.75
HistoKit (no postprocessing),gaussian,c0272a60-2518-4785-1810-6431c15f4b4b_130712_2.png,16992060,1511764,68675,301140,0.9892351487537018,0.9786995932178985,0.995974675182517,0.9825862188605926,0.9804057394549085,0.9892351487537017,0.956546883492498,0.8338908182672662,0.004025324817482951,0.9,1.75
HistoKit (no postprocessing),gaussian,0f3058e5-e9f7-bd55-4b60-07a71af55b96_123333_2.png,15232936,843186,31998,92108,0.9959429196058919,0.9919186259958135,0.9979038232330385,0.9939897073052449,0.9923392436205218,0.9959429196058919,0.9634385454944332,0.9015197360402184,0.0020961767669614557,0.9,1.75
HistoKit (no postprocessing),gaussian,0502ebf6-5b9d-c3a6-85fe-a3909acf1f7b_112628_1.png,7717280,2939804,393061,45034,0.9723993875000748,0.9462814401544993,0.9515358232163111,0.9941983795038438,0.9605148326133359,0.9723993875000748,0.8820651301507861,0.9849124140070583,0.048464176783688875,0.9,1.75
HistoKit (no postprocessing),gaussian,7d4546a5-f4cc-3733-763f-d1c5a5904dff_120251_3.png,2836950,445405,15322,209903,0.9618206089886212,0.9264493374807122,0.994628142056578,0.9311082615406782,0.9357890625445464,0.9618206089886212,0.9667438635026816,0.6796880245624958,0.0053718579434219454,0.9,1.75
HistoKit (no postprocessing),gaussian,c38dfb82-e376-0eab-4312-72ca49852e8b_104329_2.png,5762176,750958,17008,65349,0.9929043624682932,0.9859087116113469,0.9970570239673975,0.9887861484935715,0.9875131358681256,0.9929043624682931,0.9778531862087645,0.9199455596975158,0.0029429760326025265,0.9,1.75
HistoKit (no postprocessing),gaussian,c38dfb82-e376-0eab-4312-72ca49852e8b_104329_4.png,5032377,144950,6854,21439,0.9971967830923605,0.9944092383024382,0.998639871837588,0.9957578590118833,0.9945649125368352,0.9971967830923605,0.95484967458038,0.8711513381293234,0.0013601281624120824,0.9,1.75
HistoKit (no postprocessing),gaussian,7ea29210-064a-9e70-4612-3ab81fa629dc_120503_3.png,3687569,233970,4679,758855,0.9061844487651056,0.8284618441766007,0.9987327503461306,0.8293336397968345,0.837028366473692,0.9061844487651056,0.9803938000997281,0.23566086671870673,0.0012672496538694042,0.9,1.75
HistoKit (no postprocessing),gaussian,5fe08b37-e6eb-942a-a4ce-507361c4911e_102333_4.png,4970285,511399,17289,2325227,0.8092892942376207,0.679669117209671,0.9965335852661034,0.6812798059957957,0.7006063239692237,0.8092892942376206,0.96729829313319,0.18028425319375907,0.00346641473389668,0.9,1.75
HistoKit (no postprocessing),gaussian,228e0715-eef2-126e-c558-f7684e2bcfa8_110725_12.png,2209548,6117284,451354,136182,0.8826484550891697,0.7899469590473508,0.8303755643762905,0.9419447250962387,0.9340911212101631,0.8826484550891698,0.9312865163219529,0.9782229566771451,0.16962443562370955,0.9,1.75
HistoKit (no postprocessing),gaussian,0f3058e5-e9f7-bd55-4b60-07a71af55b96_123333_1.png,18715524,804400,33373,183703,0.9942340818894455,0.9885342742148463,0.998220001955315,0.9902798670019679,0.9890015706541014,0.9942340818894455,0.9601646269335489,0.8140851712827509,0.0017799980446849754,0.9,1.75
HistoKit (no postprocessing),gaussian,7e6be544-b3c1-c3b1-a8a1-838402bd2649_124526_2.png,49824045,1386467,62355,120328,0.9981700732698925,0.9963468315703439,0.9987500601366305,0.9975907596237118,0.9964453854250548,0.9981700732698925,0.9569615867235589,0.9201430851575696,0.0012499398633695757,0.9,1.75
HistoKit (no postprocessing),gaussian,be2180cd-04c9-2627-2456-4397fd5e59ee_103647_6.png,3760597,360770,9607,77753,0.988518186241433,0.9772970436000195,0.9974518620212594,0.9797431187880209,0.9792431298109856,0.988518186241433,0.9740615642979991,0.8226934505145682,0.002548137978740673,0.9,1.75
HistoKit (no postprocessing),gaussian,6f1702fd-ae84-1c96-04ae-a23a14a5d2d4_111419_1.png,2960959,787656,707,43300,0.9926236082418066,0.9853552419561485,0.9997612830076045,0.9855871281404166,0.9883966817679167,0.9926236082418065,0.9991032049956683,0.9478913444273824,0.00023871699239549633,0.9,1.75
HistoKit (no postprocessing),gaussian,228e0715-eef2-126e-c558-f7684e2bcfa8_110725_1.png,8027709,561693,19698,1956499,0.8904037713759971,0.8024574601160787,0.9975522550307199,0.804040640980236,0.8129593031119201,0.8904037713759971,0.9661191865715155,0.22305408007014557,0.002447744969280167,0.9,1.75
HistoKit (no postprocessing),gaussian,9e7010fd-072a-6a7f-3911-83d91e8c9301_113642_4.png,6679836,228199,34451,1168394,0.9174012981409738,0.8474066120397362,0.9948690009825317,0.8511264323293277,0.8516998155563884,0.9174012981409738,0.8688330477822197,0.16339692379956078,0.005130999017468273,0.9,1.75
HistoKit (no postprocessing),gaussian,deaaef3a-8172-327d-10b9-23d266fb17ca_123636_5.png,2219904,163084,631,604777,0.8800035518796421,0.785719948805654,0.9997158342471522,0.7858954692582986,0.7974137296395792,0.880003551879642,0.9961457410744281,0.21238739824004604,0.0002841657528478497,0.9,1.75
HistoKit (no postprocessing),gaussian,9e7010fd-072a-6a7f-3911-83d91e8c9301_113642_7.png,2658292,3202354,406916,666183,0.8320575527768749,0.7124131456606932,0.8672468556783096,0.7996125704058535,0.8452352949235947,0.8320575527768749,0.8872580882006611,0.8277945900478656,0.13275314432169041,0.9,1.75
HistoKit (no postprocessing),gaussian,f761dbde-597d-9a8f-e1a1-2533f0d71b83_120113_2.png,3074726,464578,20811,31989,0.9914869631224271,0.9831176463441071,0.9932770953795739,0.9897032717838617,0.9853010937322527,0.9914869631224271,0.957125109963349,0.9355796901525877,0.006722904620426117,0.9,1.75
