Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,6ea845c8-2c0d-1181-8621-d91147212828_165222_2.png,6237463,2892276,53165,41759,0.9924482790168538,0.9850097601425813,0.9915485385560869,0.993349653826541,0.9897097595868813,0.9924482790168538,0.9819500713135996,0.9857673817796992,0.008451461443913072,0.25,2.25
HistoKit (no postprocessing),gaussian,6f9bf85b-ed1d-2e4e-f36d-d84bb6bb652f_152546_2.png,2509317,1628529,65747,57653,0.976001714496637,0.9531282701482917,0.9744678190522643,0.9775404465186582,0.9710413339197033,0.9760017144966369,0.9611946341682229,0.9658085544739535,0.02553218094773567,0.25,2.25
HistoKit (no postprocessing),gaussian,6b2d30c9-44cd-a969-e61b-a79baabcf1be_142247_1.png,7169867,1182430,6311,36051,0.9970545322462039,0.9941263650946192,0.9991205625055566,0.9949970288310247,0.9949536961537092,0.997054532246204,0.9946910218458016,0.9704131619614914,0.0008794374944434209,0.25,2.25
HistoKit (no postprocessing),gaussian,95031375-df8d-17e5-9a91-20de2ed0d02b_155923_3.png,7672360,356084,17536,3239096,0.8249249839474034,0.7020189968114168,0.9977196050505754,0.7031472243484279,0.7114213497543127,0.8249249839474034,0.9530646111021894,0.09904483224762042,0.0022803949494245436,0.25,2.25
HistoKit (no postprocessing),gaussian,f809f95e-93da-4287-8a36-e23950f18d38_162835_1.png,2333257,516995,17618,86730,0.9781280615536564,0.9571924081219065,0.992505769128516,0.9641609645010489,0.9646828673932174,0.9781280615536563,0.9670453206338042,0.8563418775104559,0.007494230871484022,0.25,2.25
HistoKit (no postprocessing),gaussian,7113876b-cb4d-9a5f-bbe7-a494ab48a133_145721_3.png,7269116,853301,7308,76974,0.9942361484488919,0.9885383600887644,0.9989956605057649,0.9895217728070307,0.9897300973265865,0.9942361484488919,0.9915083388623638,0.9172567251619145,0.0010043394942350803,0.25,2.25
HistoKit (no postprocessing),gaussian,1ee935a2-6e4b-4d5e-7e96-395ae0ea6869_153651_1.png,7069754,33062606,3476684,538531,0.7788335850676433,0.6377784186856995,0.6703451914286132,0.9292178197846164,0.909050157341598,0.7788335850676433,0.9048508058038347,0.9839728340145156,0.32965480857138685,0.25,2.25
HistoKit (no postprocessing),gaussian,0cbd0965-0ecb-30f3-7909-3615ae1e668b_140306_7.png,0,3965283,64413,0,0.0,0.0,0.0,,0.9840154195254431,,0.9840154195254431,1.0,1.0,0.25,2.25
HistoKit (no postprocessing),gaussian,c428abbd-190a-bb14-c088-c4a63bc0a23d_153345_3.png,5090596,80875,3321,69184,0.9929288918913832,0.9859570827686694,0.999348045914372,0.9865916763893035,0.9861736590709035,0.9929288918913832,0.9605563209653665,0.5389546778267215,0.0006519540856280147,0.25,2.25
HistoKit (no postprocessing),gaussian,dedad911-64ee-f08c-5927-fcd1f9f50cc1_141925_1.png,1893387,1525874,42619,161823,0.9487770143234543,0.9025459177082593,0.9779861219438369,0.9212620608113039,0.9435820209327309,0.9487770143234543,0.9728280585249663,0.904116082448449,0.02201387805616305,0.25,2.25
