"Method","Mode","Image","TP","TN","FP","FN","DICE","JACCARD","PRECISION","RECALL","ACCURACY","F1","SPECIFICITY","NPV","FDR","Overlap","Sigma","Organ","Dataset"
"HistoKit (no postprocessing)","gaussian","cbd7b0be-5303-525e-8ff2-6d1502e77bdd_110516_5.png",4547634,503594,137201,109046,0.973639500659154,0.948633059518999,0.97071380315422,0.976582887378991,0.953516156282002,0.973639500659154,0.785889403007202,0.822006398537477,0.0292861968457801,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","66e65946-ef0a-6028-f7a7-e909aade97a4_112429_5.png",13326944,461422,17866,16808,0.998700791747416,0.997404954998714,0.99866120237006,0.998740384263736,0.997491579276339,0.998700791747416,0.962723873746057,0.964853731468122,0.00133879762994003,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","1875292b-dccd-c5b5-17ad-67c30baa6d69_130951_13.png",11201138,342035,49705,1470949,0.936435294506149,0.88046856920786,0.99558210882509,0.883922119537216,0.883598121744876,0.936435294506149,0.873117373768316,0.188658587168999,0.00441789117491018,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","6f1702fd-ae84-1c96-04ae-a23a14a5d2d4_111419_3.png",4543686,344860,16594,74604,0.99006402958195,0.980323563653373,0.996361188348084,0.983845968962538,0.981686207162457,0.99006402958195,0.954090976998456,0.822144451013675,0.00363881165191611,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","1875292b-dccd-c5b5-17ad-67c30baa6d69_130951_12.png",7224111,277120,9025,957104,0.937322758512506,0.882038987868487,0.998752270108014,0.883011997606712,0.885899619243778,0.937322758512506,0.968460046479932,0.224529745005769,0.00124772989198599,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","04e13be9-17d6-1bd0-76ee-d5d53a64912e_105258_3.png",9189719,316013,1446,1666322,0.916807958176316,0.84639465835879,0.999842675003658,0.846507396204565,0.850738980623797,0.916807958176316,0.995445081097087,0.159414528825854,0.000157324996341595,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","e398b039-2e70-a00a-855c-e3ff4eba631e_115619_3.png",16724069,538505,24068,4087758,0.890526359396937,0.802656617342332,0.998562944642738,0.803584855861045,0.807628471442473,0.890526359396937,0.957217996597775,0.116401726404227,0.00143705535726153,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","b91bdd22-8eea-af27-bee7-880d6f1d7c1e_121440_1.png",5067808,1313795,70797,687712,0.930374490837952,0.869813297148095,0.986222525374104,0.880512620927388,0.89376791288428,0.930374490837952,0.948867969770156,0.656402900414538,0.0137774746258956,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","b1a83861-bd20-5668-5a83-92a470ead44d_110338_3.png",847487,1698845,47782,89557,0.925046102931104,0.860544908440679,0.946628331819822,0.904426046162187,0.948824203861054,0.925046102931104,0.972643271860563,0.949923451215107,0.0533716681801783,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","c74350c8-f970-c60d-af8a-f9c4d9c5bab2_124242_5.png",0,5536932,5563932,1850,0,0,0,0,0.498700768118498,NA,0.498783878444056,0.999665991548322,1,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","b91bdd22-8eea-af27-bee7-880d6f1d7c1e_121440_2.png",9051603,1021263,2689,1861280,0.906648336582416,0.829237624927031,0.999703013775124,0.829441954064751,0.843847301231859,0.906648336582416,0.997373900339078,0.354292373088623,0.000296986224875451,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","c74350c8-f970-c60d-af8a-f9c4d9c5bab2_124242_4.png",0,2718958,918420,1278,0,0,0,0,0.747242388398354,NA,0.747504933498801,0.999530187821939,1,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","5fe08b37-e6eb-942a-a4ce-507361c4911e_102333_2.png",8932854,68321,14663,255572,0.985099478973881,0.970636489552584,0.998361221331013,0.972185442860399,0.97085286919681,0.985099478973881,0.8233032873807,0.210936945225738,0.00163877866898716,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","0504f20c-cba2-27c1-e181-78505aa24ca7_112258_4.png",9870383,1352808,422897,207272,0.969065288363053,0.939987059727908,0.958915234016757,0.979432516790861,0.946836255711461,0.969065288363053,0.761842761044205,0.867140146659146,0.0410847659832434,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","3e1fffa8-5bae-87b0-bc39-e4a1bc285608_122517_3.png",10508543,485918,22812,1603151,0.928191516963992,0.866005010834392,0.997833896967674,0.86763610441281,0.871164154231268,0.928191516963992,0.955158925166591,0.232600263562381,0.00216610303232585,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","cbd7b0be-5303-525e-8ff2-6d1502e77bdd_110516_4.png",3236679,341782,455,81554,0.987489792714885,0.975288728557791,0.999859443569528,0.975422461291898,0.977596046409341,0.987489792714885,0.998670511955166,0.807353969423815,0.00014055643047214,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","7e6be544-b3c1-c3b1-a8a1-838402bd2649_124526_4.png",4603093,474487,18107,87673,0.988640422441405,0.97753602613619,0.996081753657059,0.981309449245603,0.97959238794913,0.988640422441405,0.963241533595618,0.844042621317774,0.00391824634294123,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","24aa9d72-799e-9634-ead4-94165f32d151_102546_6.png",8292465,118297,2870,31692,0.997920393716005,0.995849419006327,0.999654022411391,0.996192767628001,0.995907557839107,0.997920393716005,0.976313682768411,0.788704504997033,0.000345977588608537,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","66e65946-ef0a-6028-f7a7-e909aade97a4_112429_3.png",4704309,170215,12133,3781,0.99831142809001,0.996628549117277,0.99742750997468,0.999196914247604,0.996745894743988,0.99831142809001,0.93346239059381,0.978269615393457,0.00257249002531993,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","0f3058e5-e9f7-bd55-4b60-07a71af55b96_123333_3.png",30681612,1532313,101279,447625,0.991134144185773,0.982424113645769,0.996709893167604,0.985620431364893,0.98324613542988,0.991134144185772,0.938002267396021,0.773919688394283,0.00329010683239596,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","def4a0a8-b472-78ea-531c-84458df3a3e9_124843_6.png",16517840,7849025,2133076,82558,0.937147477679839,0.881728610507587,0.885631568980312,0.995026745744289,0.916650650490008,0.937147477679839,0.786309916118861,0.98959123292286,0.114368431019688,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","84acf623-2a5d-c4c6-c1db-583a94b80fc7_105804_1.png",45316641,3736259,54996,860264,0.990002462300273,0.98020284738021,0.998787877104809,0.981370254242895,0.981683135820891,0.990002462300273,0.985493985500843,0.812844621902251,0.00121212289519111,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","1875292b-dccd-c5b5-17ad-67c30baa6d69_130951_4.png",3915429,146092,6987,142127,0.9813139695227,0.963313464760983,0.998218699903325,0.96497226409198,0.964586339115122,0.9813139695227,0.954356900685267,0.506878450067483,0.00178130009667511,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","969ce636-2f0f-f223-bb1c-2b4624598a38_125938_4.png",15292418,753173,88068,4216361,0.876625976500221,0.780350941148849,0.994274043095907,0.783873660160895,0.788480355301862,0.876625976500221,0.895311807199126,0.151558073654391,0.00572595690409263,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","b91bdd22-8eea-af27-bee7-880d6f1d7c1e_121440_4.png",6483546,244297,31462,222886,0.98076245855217,0.962251112884827,0.995170842460976,0.966765338111234,0.963571893120655,0.98076245855217,0.885907622235358,0.52291500332846,0.00482915753902374,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","9e7010fd-072a-6a7f-3911-83d91e8c9301_113642_6.png",6741369,1647064,31209,1145158,0.91975178566495,0.851426342075563,0.99539185816686,0.854795653397243,0.87701081047173,0.91975178566495,0.981404098141363,0.589875733376501,0.00460814183313946,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","859ead5f-592a-5c4e-67de-d71b0ee92f6d_113334_2.png",12698075,598255,41823,310591,0.986313256148964,0.97299610765543,0.996717163669599,0.976124300523974,0.974179748700686,0.986313256148964,0.934659525870285,0.658257834660658,0.00328283633040076,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","35ce6eab-4a33-9fbb-2efe-2acf7936ba3e_104917_2.png",7202662,4499710,890554,197374,0.929780526386584,0.868775563620924,0.889962902262833,0.973327967593671,0.914941166352627,0.929780526386584,0.834784715553821,0.957979461299819,0.110037097737167,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","d9d9ce51-54c1-b32b-5fae-fd9ffdaa32e5_111717_3.png",10795180,732790,29219,1127561,0.94914613441514,0.903214200850739,0.997300635351672,0.905427703243742,0.908805455369637,0.94914613441514,0.961655308533101,0.393898785766772,0.00269936464832828,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","6b809376-ab46-9021-2fa3-0d0025b512da_132412_1.png",3741674,440506,6512,78021,0.988830030493344,0.977906840900139,0.998262626241067,0.979574023580417,0.980187793273182,0.988830030493344,0.985432353954427,0.849533389775267,0.00173737375893299,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","c38dfb82-e376-0eab-4312-72ca49852e8b_104329_5.png",2600388,527584,2568,91538,0.982226988250163,0.965074704193069,0.99901342934725,0.96599535054084,0.970793382407254,0.982226988250163,0.995156106173324,0.852148687980721,0.000986570652750181,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","cbd7b0be-5303-525e-8ff2-6d1502e77bdd_110516_2.png",9597639,747814,32211,37436,0.996384776997575,0.992795599509521,0.996655088085484,0.99611461249653,0.993312882257491,0.996384776997575,0.958705169706099,0.952326010824578,0.0033449119145158,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","8e6bc805-8b70-bd59-8612-caf5bbe72e5e_125634_1.png",64573505,1028420,142303,108130,0.998064621725176,0.996136720357841,0.997801109120047,0.998328273550908,0.996197053414549,0.998064621725176,0.878448616794921,0.904861202762747,0.00219889087995316,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","e3dca99c-de77-4ab1-72a1-8daf3d4d032c_120923_2.png",9085088,1116079,191465,237064,0.97695920226704,0.95495624850149,0.979360329208489,0.974569820359076,0.959685676805809,0.97695920226704,0.853568981235048,0.824804917144751,0.0206396707915106,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","b0f43f79-08e2-79bc-61fa-379c7ef1dd21_131900_4.png",12836188,194722,13016,696406,0.973109414301482,0.947627164815759,0.99898701896242,0.948538617208201,0.948369369823087,0.973109414301482,0.937344154656346,0.218511818728623,0.00101298103758023,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","7ea29210-064a-9e70-4612-3ab81fa629dc_120503_4.png",2762228,176318,4865,524196,0.912602706823157,0.839254164553766,0.998241837191594,0.840496539703946,0.847427635253937,0.912602706823157,0.973148694965863,0.251698038868602,0.00175816280840579,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","859ead5f-592a-5c4e-67de-d71b0ee92f6d_113334_1.png",20239333,372549,9209,360549,0.990948047346943,0.982058500299698,0.999545201822432,0.982497521102305,0.982377068713408,0.990948047346943,0.975877388293107,0.508184444644509,0.00045479817756755,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","7e6be544-b3c1-c3b1-a8a1-838402bd2649_124526_3.png",50300232,513512,35595,57101,0.999079421084809,0.998160535541812,0.999292849603921,0.998866083714163,0.998179090896947,0.999079421084809,0.935176568501221,0.89993042570008,0.000707150396078721,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","24aa9d72-799e-9634-ead4-94165f32d151_102546_7.png",10986239,598083,10804,71394,0.99627298990926,0.992573657870574,0.999017554082493,0.993543464500947,0.992954368569205,0.99627298990926,0.98225614933477,0.893358547044932,0.000982445917507097,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","19a1c0fb-3d0a-327d-ea5a-6aae35f53e51_121144_3.png",24681413,1521198,39293,170892,0.99576009211948,0.991555986080122,0.998410522741543,0.993123696172246,0.992042304040814,0.99576009211948,0.974820104697816,0.899005372054678,0.00158947725845694,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","7ea29210-064a-9e70-4612-3ab81fa629dc_120503_1.png",8767385,155616,5517,1019002,0.9447975081373,0.895370808373938,0.999371131696216,0.895875566743886,0.89700759586309,0.9447975081373,0.965761203477872,0.132482219751443,0.000628868303783628,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","5fe08b37-e6eb-942a-a4ce-507361c4911e_102333_3.png",13478730,1653433,29269,1697563,0.93979868842501,0.886434187700527,0.997833209789251,0.888143764752038,0.897572067611385,0.93979868842501,0.98260595161829,0.493415390528667,0.00216679021074846,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","f761dbde-597d-9a8f-e1a1-2533f0d71b83_120113_5.png",3492144,670095,527898,32070,0.925775583437253,0.861808360677099,0.868683461516074,0.990900098575172,0.881418158924418,0.925775583437253,0.559348009545966,0.954326974429087,0.131316538483926,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","969ce636-2f0f-f223-bb1c-2b4624598a38_125938_5.png",12698840,272348,8481,1689116,0.937347125109664,0.882082142963568,0.999332589457683,0.882602087468157,0.884271464882743,0.937347125109664,0.969800127479712,0.138849349261572,0.000667410542316512,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","a40a1d35-8d5f-0529-214c-05d84888ba26_111152_2.png",2751201,3931382,413,131084,0.976659680977596,0.954384052717281,0.999849906273191,0.954520805541437,0.980702163755048,0.976659680977596,0.999894958918255,0.967732899179956,0.000150093726809066,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","969ce636-2f0f-f223-bb1c-2b4624598a38_125938_2.png",4525306,328142,6934,1266122,0.87668568962117,0.780445581010637,0.998470072193882,0.781379998162802,0.792205146687246,0.876685689621169,0.979306187253041,0.205826638499019,0.00152992780611795,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","9e7010fd-072a-6a7f-3911-83d91e8c9301_113642_2.png",2601030,835145,97029,435152,0.907192425292205,0.830148368558645,0.964037480277488,0.856677893485964,0.865893836137685,0.907192425292205,0.895911063814266,0.657440740236338,0.0359625197225116,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","04e13be9-17d6-1bd0-76ee-d5d53a64912e_105258_1.png",14090479,253240,57928,807811,0.970194924400526,0.94211511225632,0.995905687474215,0.945778273882439,0.943078905244355,0.970194924400527,0.813836898395722,0.238669017794621,0.0040943125257847,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","40f80889-968b-7602-00a3-4e00b00e88fe_110004_1.png",9162489,891778,100974,2489534,0.87614402075094,0.779587453310845,0.989099756754035,0.786343195512058,0.79513213955962,0.87614402075094,0.898288797202121,0.263737271213068,0.0109002432459654,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","2125a939-8f92-6ca7-9a29-e1755d6267ed_103351_3.png",10169671,2436963,404545,753717,0.946121344499601,0.897751690445203,0.961742317350052,0.930999704487289,0.915853922906501,0.946121344499601,0.857630173837272,0.763775433449923,0.0382576826499478,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","f9a50b4c-7c73-18cd-0877-8296eed330e2_114604_2.png",8628356,1653898,43114,2151598,0.887169597454665,0.797219051012153,0.995028063292614,0.800407497100637,0.824098903531516,0.887169597454665,0.974594169045357,0.434607735759018,0.00497193670738641,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","c38dfb82-e376-0eab-4312-72ca49852e8b_104329_2.png",5768620,752509,15457,58905,0.993595887974803,0.987273279294716,0.997327663514853,0.989891935255533,0.988725327651876,0.993595887974803,0.979872806869054,0.927404506207682,0.00267233648514707,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","0f3058e5-e9f7-bd55-4b60-07a71af55b96_123333_2.png",15229202,834694,40490,95842,0.995543939323418,0.991127415422074,0.997348342062171,0.993746053844935,0.99158456288393,0.995543939323418,0.953735443061116,0.897003447475433,0.00265165793782874,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","7d4546a5-f4cc-3733-763f-d1c5a5904dff_120251_3.png",2795801,448646,12081,251052,0.955056377444923,0.913978856686676,0.995697468768274,0.917602851204177,0.924981611253343,0.955056377444923,0.973778398053511,0.641199488922364,0.00430253123172555,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","0502ebf6-5b9d-c3a6-85fe-a3909acf1f7b_112628_1.png",7695581,2965895,366970,66733,0.972593573468083,0.946649299003455,0.954484628996455,0.991402950202736,0.960910680215254,0.972593573468083,0.889893530040971,0.977994993121478,0.0455153710035447,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","c0272a60-2518-4785-1810-6431c15f4b4b_130712_2.png",17040236,1506304,74135,252964,0.990493400420506,0.981165849567593,0.995668260317601,0.985372053755233,0.982669001987375,0.990493400420506,0.953092147181891,0.856210651248133,0.00433173968239908,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","c38dfb82-e376-0eab-4312-72ca49852e8b_104329_4.png",5028676,146206,5598,25140,0.996953040664784,0.993924592848105,0.998888022384161,0.995025541096075,0.994095227849901,0.996953040664784,0.963123501357013,0.85327932954373,0.00111197761583895,0.25,1.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","228e0715-eef2-126e-c558-f7684e2bcfa8_110725_12.png",2043437,6089369,479269,302293,0.839463433431188,0.723340787023287,0.810017893484219,0.871130522268121,0.912325584943319,0.839463433431188,0.927036776878251,0.952705102366176,0.189982106515781,0.25,1.25,"Prostate","GrandQC"
