Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,8b8e8141-b9e0-9b57-cdad-61702acf8a5e_150400_2.png,14368980,503081,6777,1904062,0.9376537070832694,0.8826252920870926,0.9995285813470554,0.8829928663614338,0.8861436938788886,0.9376537070832694,0.9867080638138462,0.2089950617807085,0.0004714186529446762,0.25,1.75
HistoKit (no postprocessing),gaussian,1cfd19dd-0b58-a07f-0753-c0e3d9e98b9b_133722_4.png,17848522,751594,929,6528443,0.8453723375433994,0.7321601283523507,0.9999479535813174,0.7321880307905434,0.7401709099684005,0.8453723375433992,0.99876548623763,0.10324040935506235,5.2046418682569005e-05,0.25,1.75
HistoKit (no postprocessing),gaussian,34677a0d-5045-a6c6-f661-b69bd9d6f859_140044_2.png,23262577,1121596,63105,52729,0.9975164762804767,0.995045257780779,0.9972946128649101,0.9977384384318181,0.9952720829834865,0.9975164762804768,0.9467333951773486,0.9550984608179167,0.0027053871350899835,0.25,1.75
HistoKit (no postprocessing),gaussian,59481929-3828-f3c5-2452-07bdbf0def53_144939_2.png,22492553,2395606,4841,318040,0.9928736405790882,0.9858481324527949,0.9997848195217632,0.9860573550192229,0.9871928726462692,0.9928736405790882,0.9979832922784798,0.8827997461717556,0.00021518047823672378,0.25,1.75
HistoKit (no postprocessing),gaussian,015b92ff-7984-c969-27c5-4144ab20b802_144644_8.png,19085789,4880481,70599,1486447,0.9608079554932484,0.9245720851811294,0.9963145975118065,0.9277449957311398,0.9389951525107474,0.9608079554932484,0.9857406868804383,0.7665362322300487,0.0036854024881934947,0.25,1.75
HistoKit (no postprocessing),gaussian,8b8e8141-b9e0-9b57-cdad-61702acf8a5e_150400_5.png,2283001,227536,1,1645048,0.7351416048588234,0.5812046689833378,0.9999995619802348,0.5812048169460208,0.6041354937667034,0.7351416048588234,0.9999956051103777,0.12150910186138512,4.3801976520388506e-07,0.25,1.75
HistoKit (no postprocessing),gaussian,6875bf3f-1b6d-1a53-f365-0d72c060072a_140344_1.png,22395378,514073,7937,2755484,0.9418889953662746,0.8901608538626983,0.9996457220728272,0.8904417669660786,0.8923602704052744,0.9418889953662747,0.984795310434666,0.1572301691024197,0.00035427792717283136,0.25,1.75
HistoKit (no postprocessing),gaussian,3c8a2c44-1287-eab9-5fb8-1902a0075b0d_153549_11.png,12767937,2018279,56178,70392,0.995067889870505,0.9901841923851761,0.9956193468321206,0.9945170434563564,0.991512652297163,0.995067889870505,0.9729191783681224,0.9662981867417128,0.004380653167879421,0.25,1.75
HistoKit (no postprocessing),gaussian,c282e7fa-bbd4-0343-5231-dcd676a3dd4f_140949_1.png,4334804,5046343,2258343,182837,0.7802874107579049,0.6397305542634103,0.6574711590686512,0.9595282139505994,0.7935110405929391,0.780287410757905,0.6908364028241597,0.9650352445316475,0.3425288409313489,0.25,1.75
HistoKit (no postprocessing),gaussian,bffc0a6a-719c-940b-52f7-9a2879514091_151206_1.png,28956546,857066,51083,250805,0.9948142557121895,0.9896820178414196,0.9982389805109545,0.9914129494318057,0.9899756603742259,0.9948142557121895,0.9437504198099651,0.7736153396920761,0.0017610194890454508,0.25,1.75
HistoKit (no postprocessing),gaussian,997c9bdf-d489-63a3-9c13-1b5273502c59_152111_4.png,4645048,2716669,102219,73555,0.9814307612506827,0.9635385832540592,0.9784678215908227,0.9844116998187811,0.9766800384902615,0.9814307612506826,0.9637378285338049,0.9736383172103745,0.021532178409177323,0.25,1.75
HistoKit (no postprocessing),gaussian,654bcee2-3394-aaf6-25f2-380d7ca46c60_144121_5.png,6525632,493776,2570,905346,0.9349592168021331,0.877862361284275,0.9996063234562901,0.8781659695399449,0.8854700526936958,0.934959216802133,0.9948221603478219,0.35291847315673686,0.0003936765437098913,0.25,1.75
HistoKit (no postprocessing),gaussian,cfd234aa-a9c1-9363-1732-dc841509f243_163200_1.png,8042010,1819936,14923,3052971,0.8398126683317396,0.7238595401004365,0.9981478063675098,0.7248331475285987,0.7627276130253738,0.8398126683317395,0.9918669499945227,0.3734805527788648,0.0018521936324901796,0.25,1.75
HistoKit (no postprocessing),gaussian,b3ac8263-eb4f-ecee-6126-3ea976dfb769_143901_2.png,36830354,4744974,202315,360749,0.9924139667814241,0.9849421628159266,0.9945368506925601,0.9903001263501112,0.986637743556992,0.9924139667814242,0.9591058860721499,0.9293441888641433,0.005463149307439872,0.25,1.75
HistoKit (no postprocessing),gaussian,7a951edf-c71d-16ea-3e52-69a0dd7b54e1_133148_4.png,10252252,1821554,16,341484,0.9836179634235894,0.9677640178852591,0.9999984393697082,0.9677654795248815,0.97249363004021,0.9836179634235894,0.9999912163682977,0.8421276001623642,1.5606302917559314e-06,0.25,1.75
HistoKit (no postprocessing),gaussian,997c9bdf-d489-63a3-9c13-1b5273502c59_152111_3.png,16995699,522009,133606,214190,0.9898717483002076,0.979946602458155,0.9922001505606912,0.9875542486067167,0.9805325391323972,0.9898717483002077,0.7962127163045385,0.709059642841134,0.007799849439308833,0.25,1.75
