"Method","Mode","Image","TP","TN","FP","FN","DICE","JACCARD","PRECISION","RECALL","ACCURACY","F1","SPECIFICITY","NPV","FDR","Overlap","Sigma","Organ","Dataset"
"HistoKit (no postprocessing)","gaussian","10fd35f3-17d4-d309-f849-cc9e883460c1_123055_2.png",4871973,3707617,3599924,97976,0.724896416757044,0.568500023279225,0.575074626143354,0.98028631682136,0.698806515012433,0.724896416757044,0.507368620990289,0.974254735070198,0.424925373856646,0.5,0.75,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","332605c9-e7e2-297a-c808-98d567218fe3_115336_3.png",9074844,267276,29705,165751,0.989345627376923,0.978915892689557,0.996737345254553,0.982062735137727,0.979506742593716,0.989345627376923,0.89997676619043,0.617227101312389,0.00326265474544648,0.5,0.75,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","c74350c8-f970-c60d-af8a-f9c4d9c5bab2_124242_3.png",306469,1906515,1520821,20199,0.284563580162659,0.165884072922762,0.167717767841996,0.938166578911923,0.589499638252916,0.284563580162659,0.556267316656435,0.989516347522258,0.832282232158004,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","969ce636-2f0f-f223-bb1c-2b4624598a38_125938_1.png",21692085,770070,145178,2515417,0.942217209708856,0.890747342797589,0.993351822524645,0.896089361058402,0.894096187718303,0.942217209708856,0.841378511616524,0.234385343786172,0.00664817747535486,0.5,0.75,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","332605c9-e7e2-297a-c808-98d567218fe3_115336_2.png",5458978,467853,14015,169010,0.983512718380475,0.967560279567381,0.997439243938372,0.969969729857278,0.970044302189773,0.983512718380475,0.970915271402127,0.734621103753869,0.00256075606162844,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","0502ebf6-5b9d-c3a6-85fe-a3909acf1f7b_112628_8.png",3946349,94896,520,117200,0.985304137686697,0.971033956362453,0.999868249997656,0.971158216622957,0.971694880817703,0.985304137686697,0.994550180263268,0.447420036210018,0.00013175000234363,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","3e1fffa8-5bae-87b0-bc39-e4a1bc285608_122517_10.png",3524379,1768581,239269,1705651,0.783745871266461,0.644393184574477,0.936426307667455,0.673873572426927,0.731285956661343,0.783745871266461,0.880833229573922,0.509056677849954,0.0635736923325455,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","def4a0a8-b472-78ea-531c-84458df3a3e9_124843_7.png",11423059,165454,59627,333866,0.983068004021238,0.966699846114163,0.994807225417468,0.971602608675313,0.967159672595724,0.983068004021238,0.735086479978319,0.331358647760955,0.00519277458253235,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","04e13be9-17d6-1bd0-76ee-d5d53a64912e_105258_2.png",3132175,118484,3888,1037805,0.857420357367182,0.750425025420066,0.998760228987747,0.75112470563408,0.7573141718107,0.857420357367182,0.968228026019024,0.102469192390484,0.00123977101225326,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","b91bdd22-8eea-af27-bee7-880d6f1d7c1e_121440_5.png",2942223,782128,329488,5058301,0.522030103169425,0.353207534394908,0.899291838429495,0.367753787126943,0.408724075793392,0.522030103169425,0.703595486211066,0.133916190060696,0.100708161570505,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","7e6be544-b3c1-c3b1-a8a1-838402bd2649_124526_1.png",51759557,2597438,150146,266429,0.995991992702333,0.992015985393475,0.99710755424665,0.994878924543593,0.99239459834369,0.995991992702333,0.945353445063008,0.906968794291076,0.00289244575334981,0.5,0.75,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","d9d9ce51-54c1-b32b-5fae-fd9ffdaa32e5_111717_1.png",7422411,301457,6243,625899,0.959155942987268,0.921517432438523,0.999159605495154,0.922232245030323,0.924348821985613,0.959155942987268,0.979710757231069,0.325071493579596,0.000840394504845696,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","cd7afea3-2dfd-f8a4-f2e6-1e02af01c417_132555_3.png",0,3998811,3939,106110,0,0,0,0,0.973216658635242,NA,0.999015926550497,0.974150537854443,1,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","be2180cd-04c9-2627-2456-4397fd5e59ee_103647_5.png",4958796,478757,17249,115334,0.986807891404876,0.973959314362573,0.996533592441387,0.977270192131459,0.976197529108805,0.986807891404876,0.965224210997448,0.805864758092615,0.00346640755861332,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","0504f20c-cba2-27c1-e181-78505aa24ca7_112258_3.png",3520891,2222622,2643698,61011,0.722494075047112,0.565550469031097,0.571147727772281,0.982966870673737,0.679848730300885,0.722494075047112,0.456735685281691,0.97328336032979,0.428852272227719,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","19a1c0fb-3d0a-327d-ea5a-6aae35f53e51_121144_1.png",6544253,59579,4198,13118,0.998678755136458,0.997360997042018,0.99935893236431,0.997999503154542,0.997384743552025,0.998678755136458,0.934176897627671,0.819552388681789,0.000641067635689723,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","cbd7b0be-5303-525e-8ff2-6d1502e77bdd_110516_1.png",11669942,483181,18097,46340,0.99724679045378,0.99450869960822,0.998451664988455,0.996044820361954,0.994725869977311,0.99724679045378,0.963898276006527,0.912486945749083,0.00154833501154471,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","b0f43f79-08e2-79bc-61fa-379c7ef1dd21_131900_10.png",4983674,182203,4189,441014,0.957243618782756,0.917993537153264,0.999160161375723,0.918702421226806,0.920656451164482,0.957243618782756,0.977525859478948,0.292358841302468,0.000839838624276569,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","def4a0a8-b472-78ea-531c-84458df3a3e9_124843_8.png",29526877,642304,180456,1741883,0.968473890250725,0.938874819645742,0.993925540202481,0.944293185914632,0.940098225325569,0.968473890250725,0.780669940201274,0.269401687032099,0.00607445979751868,0.5,0.75,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","d9d9ce51-54c1-b32b-5fae-fd9ffdaa32e5_111717_2.png",6604145,751016,5581,1776763,0.881102827272015,0.78747435309341,0.999155638221615,0.787998746675181,0.804941939840252,0.881102827272015,0.992623549921557,0.297105087114024,0.000844361778385367,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","c0272a60-2518-4785-1810-6431c15f4b4b_130712_1.png",8103471,226907,46631,21941,0.995786799728721,0.991608952620538,0.994278476514772,0.997299706156439,0.991835646122432,0.995786799728721,0.829526427772375,0.911829711309715,0.00572152348522755,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","6f1702fd-ae84-1c96-04ae-a23a14a5d2d4_111419_5.png",2295407,936652,23991,239481,0.945723840746095,0.897036163101108,0.989656367729902,0.905526003515737,0.924626043940105,0.945723840746095,0.975026102308558,0.796382722022084,0.0103436322700977,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","e398b039-2e70-a00a-855c-e3ff4eba631e_115619_4.png",5069598,185044,1783,510919,0.951867545107923,0.908155778084302,0.999648419237285,0.908445937894285,0.911102580321202,0.951867545107923,0.990456411546511,0.265881950620938,0.000351580762715324,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","2125a939-8f92-6ca7-9a29-e1755d6267ed_103351_8.png",6818068,209012,0,1347870,0.910046085139048,0.834939966480275,1,0.834939966480275,0.839059337667688,0.910046085139048,1,0.134250379926032,0,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","deaaef3a-8172-327d-10b9-23d266fb17ca_123636_1.png",3599589,3806206,280131,130596,0.946027315715505,0.89758238502901,0.927796078067489,0.964989404010793,0.94745399552384,0.946027315715505,0.931446916884241,0.966826881311277,0.0722039219325106,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","04e13be9-17d6-1bd0-76ee-d5d53a64912e_105258_4.png",8058228,381173,35857,671486,0.957955810099728,0.919304401276312,0.995569974864361,0.923080412485449,0.922667235466522,0.957955810099728,0.914018176150397,0.362104917166908,0.00443002513563917,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","8e6bc805-8b70-bd59-8612-caf5bbe72e5e_125634_2.png",7189647,1503140,205667,46619,0.982757432895149,0.966099399174919,0.972189551383484,0.993557588955409,0.971796093782577,0.982757432895149,0.879642932174318,0.969918548625948,0.0278104486165158,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","f4c75e72-7c5b-0601-d74f-78529d4dec70_114117_1.png",4370401,8490103,10281976,170946,0.4553989627026,0.294832744317856,0.298272491896707,0.96235786430766,0.551635096446142,0.4553989627026,0.452272920862948,0.980262667951653,0.701727508103293,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","0502ebf6-5b9d-c3a6-85fe-a3909acf1f7b_112628_7.png",4958049,904319,515,276427,0.972830284193921,0.947097903320178,0.999896139285487,0.94719108464725,0.954890370416219,0.97283028419392,0.999430834827162,0.765887837011516,0.000103860714513315,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","7ea29210-064a-9e70-4612-3ab81fa629dc_120503_2.png",8252094,48388,20472,535751,0.967396858141343,0.936852522451224,0.99752531439459,0.939034996634556,0.937197524361487,0.967396858141342,0.702701132733082,0.0828364481741503,0.00247468560540949,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","9e7010fd-072a-6a7f-3911-83d91e8c9301_113642_1.png",8257231,270255,75562,39319,0.993091669346167,0.986278133880674,0.990931972029066,0.995260801176393,0.986707229628179,0.993091669346167,0.781497150226854,0.872989979778664,0.00906802797093363,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","24aa9d72-799e-9634-ead4-94165f32d151_102546_1.png",6241376,404662,24794,96376,0.990386325780182,0.980955736901549,0.996043197040617,0.984793346284298,0.982094535885405,0.990386325780182,0.942266495287061,0.807647324155054,0.00395680295938348,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","e16fa7c2-3d43-e563-886f-5b0ebdd4e8c5_105048_1.png",42034757,453515,997655,37686,0.9878345248341,0.975961489569864,0.976816196126771,0.99910425928915,0.976211970270023,0.9878345248341,0.312516796791554,0.923277843489732,0.0231838038732293,0.5,0.75,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","e398b039-2e70-a00a-855c-e3ff4eba631e_115619_1.png",14411913,376466,356,1819129,0.940623746565768,0.88790337098505,0.999975298823523,0.887922845618907,0.890444370209197,0.940623746565768,0.999055256858676,0.171464227236808,2.47011764767921e-05,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","b1a83861-bd20-5668-5a83-92a470ead44d_110338_5.png",2677558,2334170,0,196980,0.964521506832735,0.931474205594082,1,0.931474205594082,0.962182560435333,0.964521506832735,1,0.922177666278174,0,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","b91bdd22-8eea-af27-bee7-880d6f1d7c1e_121440_6.png",5678548,405964,102239,621947,0.940057189294977,0.886894254860502,0.982313999806601,0.901286010067463,0.89363810819631,0.940057189294977,0.798822517773409,0.394940807132135,0.0176860001933993,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","d9d9ce51-54c1-b32b-5fae-fd9ffdaa32e5_111717_5.png",8878863,227100,4824,1185057,0.937201515737581,0.881824287120618,0.999456982219207,0.882246977320964,0.884430941261348,0.937201515737581,0.97920008278574,0.160817812750282,0.000543017780793042,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","40f80889-968b-7602-00a3-4e00b00e88fe_110004_3.png",21408236,8991757,140204,864060,0.977082447907767,0.955191790295594,0.993493542920044,0.961204718184421,0.968021405505629,0.977082447907767,0.984646890191493,0.912329946872999,0.00650645707995567,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","0502ebf6-5b9d-c3a6-85fe-a3909acf1f7b_112628_2.png",8341017,2888114,275738,345536,0.964095073612514,0.930679108723428,0.967999786462537,0.960221735825476,0.947573606134136,0.964095073612514,0.912847377184521,0.893143661187822,0.0320002135374628,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","59c3e1ff-f1eb-ac9b-3a83-925048a454e4_130514_4.png",1785498,1074312,43,64467,0.982255564974999,0.965129880519436,0.99997591766305,0.965152313692421,0.977940170706352,0.982255564974999,0.999959975985591,0.943389367032585,2.40823369499776e-05,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","2125a939-8f92-6ca7-9a29-e1755d6267ed_103351_5.png",4156926,952434,2699,36013,0.995365255507171,0.990773274529404,0.999351143432401,0.991411036506851,0.992480291650933,0.995365255507171,0.997174215528099,0.963566078909643,0.000648856567599243,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","6247d1f0-d194-53f2-2d84-7b4b827443da_115125_1.png",2666094,453685,247087,11494,0.953748580919727,0.911586415584638,0.915183093669772,0.995707330627415,0.923459607620265,0.953748580919727,0.647407430662184,0.975291231977368,0.084816906330228,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","0e99786b-efbd-e936-5e70-bad7ef5912da_122209_3.png",9737875,1758619,58545,187141,0.98754218506198,0.975390945174773,0.994023837279333,0.981144514023957,0.979076628019669,0.98754218506198,0.967782214483668,0.903821129018995,0.00597616272066735,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","7e3642ed-4a56-9d3f-3ecf-de46d455c0fd_113100_1.png",565099,1944763,1714007,89331,0.385268154200255,0.238595749010846,0.247947660179035,0.863498005898263,0.58190253176296,0.385268154200255,0.53153464142321,0.956083150532866,0.752052339820965,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","66e65946-ef0a-6028-f7a7-e909aade97a4_112429_4.png",9081297,971422,22831,49858,0.996013826601978,0.992059306186398,0.997492236488766,0.994539792611121,0.992821128788094,0.996013826601978,0.97703703182188,0.951180871063763,0.00250776351123359,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","0e99786b-efbd-e936-5e70-bad7ef5912da_122209_4.png",5242997,252023,13383,26084,0.996250330508089,0.992528676011801,0.997453951198353,0.995049611118144,0.99286889643069,0.996250330508089,0.949575367550093,0.906208761376017,0.00254604880164676,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","728c532f-2f31-cf1c-4143-7abb9ca2b76d_102101_5.png",4833923,1824149,594294,71346,0.935584177498281,0.878964928667969,0.890517641428115,0.985455231914906,0.909111663593544,0.935584177498281,0.754265864442536,0.962360227803291,0.109482358571885,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","0502ebf6-5b9d-c3a6-85fe-a3909acf1f7b_112628_5.png",2743457,843948,213,10870,0.997984174964082,0.99597646067946,0.999922366756935,0.99605348239334,0.996920095328927,0.997984174964082,0.999747678464179,0.987283842876495,7.76332430649459e-05,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","59c3e1ff-f1eb-ac9b-3a83-925048a454e4_130514_1.png",4978103,704981,123045,84992,0.979532464936149,0.959885965284393,0.975878959010795,0.983213429730234,0.96468634747105,0.979532464936149,0.851399593732564,0.892411512798539,0.0241210409892048,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","228e0715-eef2-126e-c558-f7684e2bcfa8_110725_7.png",7296234,367233,120,1937522,0.882781058323266,0.790159408681685,0.999983553429562,0.790169677431372,0.798185605433706,0.882781058323266,0.999673338723244,0.159337109584316,1.6446570437783e-05,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","f761dbde-597d-9a8f-e1a1-2533f0d71b83_120113_1.png",9232872,1004148,5023,138197,0.992303709115671,0.984724979234419,0.999456261410202,0.985252803068679,0.986202631153037,0.992303709115671,0.995022647301597,0.879023412366667,0.000543738589797784,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","c38dfb82-e376-0eab-4312-72ca49852e8b_104329_1.png",3511190,812380,40610,79558,0.98317575184654,0.966908247548162,0.988566360718509,0.977843613642617,0.972957901658469,0.98317575184654,0.952391001066835,0.91080321726398,0.0114336392814911,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","7d4546a5-f4cc-3733-763f-d1c5a5904dff_120251_4.png",3271913,259667,6980,182976,0.971790592567446,0.945129061787145,0.997871232760569,0.94703853003671,0.948957634697071,0.971790592567446,0.973823069451372,0.586628501975633,0.00212876723943111,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","59c3e1ff-f1eb-ac9b-3a83-925048a454e4_130514_3.png",2341053,406517,5962,76556,0.982681109779072,0.965951894951706,0.997459752068052,0.968334002727488,0.970842602774189,0.982681109779072,0.985545930823145,0.841522916826235,0.0025402479319476,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","c0272a60-2518-4785-1810-6431c15f4b4b_130712_3.png",33264075,2113409,174779,329336,0.992479517139992,0.985071305272803,0.994773176138154,0.990196410837828,0.985950598243963,0.992479517139992,0.923616853160667,0.865177904365785,0.00522682386184646,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","7e3642ed-4a56-9d3f-3ecf-de46d455c0fd_113100_4.png",8148670,3779195,820,115219,0.99293021869537,0.985959699246519,0.999899380206614,0.986057532960571,0.990365333366988,0.99293021869537,0.999783069643904,0.970414290827837,0.000100619793385844,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","7e3642ed-4a56-9d3f-3ecf-de46d455c0fd_113100_3.png",3806284,1530038,23785,127805,0.980475667805833,0.961699134434295,0.993789929110938,0.967513444662792,0.97237747252507,0.980475667805833,0.984692593686668,0.922908864108362,0.00621007088906231,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","3e1fffa8-5bae-87b0-bc39-e4a1bc285608_122517_7.png",3304464,351973,22,2882053,0.696336098513508,0.534137746484747,0.999993342383657,0.534139645942943,0.559215460643033,0.696336098513508,0.999937499112203,0.10883431363879,6.65761634335869e-06,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","b0f43f79-08e2-79bc-61fa-379c7ef1dd21_131900_5.png",7423476,150771,20011,425783,0.970849316401384,0.943350018489644,0.997311609464758,0.945755006937598,0.944414997379689,0.970849316401384,0.882827230035952,0.261503692628965,0.00268839053524242,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","66e65946-ef0a-6028-f7a7-e909aade97a4_112429_5.png",13328221,465294,13994,15531,0.998893613261232,0.997789672000052,0.998951148666095,0.998836084483585,0.997864073315276,0.998893613261232,0.970802523743553,0.967699266885041,0.0010488513339052,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","cbd7b0be-5303-525e-8ff2-6d1502e77bdd_110516_5.png",4502265,503228,137567,154415,0.968592306447838,0.939097422389793,0.97035086615205,0.966840109262393,0.944882797936753,0.968592306447838,0.785318237501853,0.765199355881535,0.0296491338479497,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","1875292b-dccd-c5b5-17ad-67c30baa6d69_130951_13.png",11304651,337907,53833,1367436,0.940855795727867,0.888316993977646,0.995260547094137,0.892090702975761,0.891205769947811,0.940855795727867,0.862579772297953,0.198146062111845,0.00473945290586314,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","6f1702fd-ae84-1c96-04ae-a23a14a5d2d4_111419_3.png",4529857,345165,16289,88433,0.988573001109943,0.977404204351679,0.996416965051276,0.980851570602972,0.978970404904349,0.988573001109943,0.954934791149081,0.796048413507442,0.0035830349487236,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","1875292b-dccd-c5b5-17ad-67c30baa6d69_130951_12.png",6906763,277081,9064,1274452,0.914982285933894,0.843287878227347,0.998689383062937,0.844222160155918,0.848416035222312,0.914982285933894,0.968323751943944,0.178585308852599,0.00131061693706335,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","e398b039-2e70-a00a-855c-e3ff4eba631e_115619_3.png",16844101,537763,24810,3967726,0.894043051916871,0.808388656960334,0.998529247086549,0.809352345663838,0.813209446814881,0.894043051916871,0.955899056655758,0.119357299507334,0.00147075291345126,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","04e13be9-17d6-1bd0-76ee-d5d53a64912e_105258_3.png",9355642,317108,351,1500399,0.925749679621556,0.861763466168134,0.999962483939439,0.861791328901577,0.865686669351591,0.925749679621556,0.998894345411533,0.17447415608303,3.75160605613963e-05,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","b91bdd22-8eea-af27-bee7-880d6f1d7c1e_121440_1.png",5201057,1315676,68916,554463,0.943460215339124,0.892971783018991,0.986922893153343,0.903664134604693,0.912693386322231,0.943460215339124,0.950226492714099,0.703517759909825,0.0130771068466575,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","b91bdd22-8eea-af27-bee7-880d6f1d7c1e_121440_2.png",9176520,1019894,4058,1736363,0.9133837122435,0.840576128422788,0.999557979900612,0.840888700080446,0.854197448486136,0.9133837122435,0.996036923605794,0.370028629405748,0.000442020099388078,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","b1a83861-bd20-5668-5a83-92a470ead44d_110338_3.png",841555,1700970,45657,95489,0.922628183763682,0.856369333093179,0.948538793433813,0.898095500318021,0.947405624608978,0.922628183763682,0.973859902543588,0.946845989805501,0.0514612065661871,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","3e1fffa8-5bae-87b0-bc39-e4a1bc285608_122517_3.png",10406873,494030,14700,1704821,0.923689671808353,0.858200137650154,0.998589464373564,0.859241737778382,0.863750932615259,0.923689671808353,0.971104515165215,0.224676433282655,0.00141053562643566,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","c74350c8-f970-c60d-af8a-f9c4d9c5bab2_124242_5.png",0,5546738,5554126,1850,0,0,0,0,0.499583975593715,NA,0.499667233109063,0.999666581840281,1,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","0504f20c-cba2-27c1-e181-78505aa24ca7_112258_4.png",9950054,1327398,448307,127601,0.97187402080561,0.945286901092746,0.95688676321201,0.987338225013656,0.951413945075489,0.97187402080561,0.747532951700874,0.912301657939284,0.04311323678799,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","c74350c8-f970-c60d-af8a-f9c4d9c5bab2_124242_4.png",0,2724209,913169,1278,0,0,0,0,0.748685503658494,NA,0.748948555800359,0.999531092975311,1,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","5fe08b37-e6eb-942a-a4ce-507361c4911e_102333_2.png",9055426,70859,12125,133000,0.992050548705227,0.984226488174458,0.998662814248301,0.985525268419205,0.984347041064951,0.992050548705227,0.853887496384845,0.34758828405908,0.00133718575169856,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","cbd7b0be-5303-525e-8ff2-6d1502e77bdd_110516_4.png",3244880,341310,927,73353,0.988683798392453,0.977620843827956,0.999714400763816,0.977893957416492,0.979707523897205,0.988683798392453,0.997291350730634,0.823102133539766,0.00028559923618379,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","7e6be544-b3c1-c3b1-a8a1-838402bd2649_124526_4.png",4614317,475268,17326,76449,0.989940904759703,0.980082164919462,0.996259210824323,0.98370223541315,0.981908453204099,0.989940904759703,0.964827017787468,0.861434394807483,0.00374078917567697,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","66e65946-ef0a-6028-f7a7-e909aade97a4_112429_3.png",4704407,168728,13620,3683,0.99816435548169,0.9963354377969,0.997113200072827,0.999217729482656,0.996461871104388,0.99816435548169,0.925307653497708,0.978638253939714,0.00288679992717295,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","24aa9d72-799e-9634-ead4-94165f32d151_102546_6.png",8291048,118295,2872,33109,0.99783482769998,0.995679011085466,0.999653722244729,0.996022540180345,0.995739535866238,0.99783482769998,0.976297176623998,0.781320176481467,0.000346277755271331,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","0f3058e5-e9f7-bd55-4b60-07a71af55b96_123333_3.png",30526679,1533791,99801,602558,0.988626818145436,0.977509425682597,0.996741349316017,0.980643341820424,0.978562321342885,0.988626818145436,0.938907022071607,0.71794964212308,0.00325865068398327,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","def4a0a8-b472-78ea-531c-84458df3a3e9_124843_6.png",16587561,7857625,2124476,12837,0.939474210713591,0.885857015646674,0.88646473924779,0.999226705287427,0.91959698747661,0.939474210713591,0.78717145819302,0.99836896487144,0.11353526075221,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","84acf623-2a5d-c4c6-c1db-583a94b80fc7_105804_1.png",45373021,3740505,50750,803884,0.990670003352377,0.981512495063831,0.998882743574944,0.982591210909436,0.982896428445634,0.990670003352377,0.98661393127078,0.823104052051882,0.00111725642505551,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","9e7010fd-072a-6a7f-3911-83d91e8c9301_113642_6.png",6895825,1652087,26186,990702,0.931330965960313,0.871486808633145,0.996216995321157,0.874380446551441,0.893684342589495,0.931330965960313,0.984397055782939,0.625130118219805,0.00378300467884261,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","969ce636-2f0f-f223-bb1c-2b4624598a38_125938_4.png",14513885,767875,73366,4994894,0.851353368705975,0.741179528596076,0.994970539685647,0.743966857177479,0.750945699316266,0.851353368705975,0.912788368612562,0.133247575948298,0.00502946031435258,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","b91bdd22-8eea-af27-bee7-880d6f1d7c1e_121440_4.png",6392430,257465,18294,314002,0.974667069599538,0.950585942088942,0.997146344157072,0.953178978031836,0.952408062168451,0.974667069599538,0.933659463517057,0.450533451625378,0.00285365584292819,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","35ce6eab-4a33-9fbb-2efe-2acf7936ba3e_104917_2.png",7241954,4901153,489111,158082,0.957227633336133,0.917964134779083,0.936734330910424,0.978637671492409,0.949399701336169,0.957227633336133,0.909260288549874,0.96875377403896,0.0632656690895756,0.5,2.25,"Prostate","GrandQC"
"HistoKit (no postprocessing)","gaussian","859ead5f-592a-5c4e-67de-d71b0ee92f6d_113334_2.png",12736324,604648,35430,272342,0.988061792631773,0.976405264113358,0.997225909612728,0.979064571263495,0.977450525850584,0.988061792631772,0.944647371101647,0.689458260641512,0.00277409038727179,0.5,2.25,"Prostate","GrandQC"
