Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,e64bebf4-9607-79c9-1f30-ec705b16f913_135513_2.png,13239795,3203780,88593,55991,0.9945694465488394,0.9891975563453486,0.9933530596498241,0.9957888160955659,0.9912839031745476,0.9945694465488394,0.9730914449851217,0.9828236400655138,0.00664694035017588,0.5,2.25
HistoKit (no postprocessing),gaussian,0a27a470-b16c-7ffd-586b-263aff58f3c5_151319_5.png,5999955,237370,373,820204,0.9359948650936583,0.8796901766607063,0.999937836731592,0.8797382876264321,0.8837364134554433,0.9359948650936583,0.9984310789381812,0.22444765094452018,6.21632684079937e-05,0.5,2.25
HistoKit (no postprocessing),gaussian,6edc5bc4-e291-c11b-6fc8-450de3279215_144119_3.png,4357226,937270,4414,9189,0.9984414626168144,0.996887775751465,0.998987995341202,0.9978955275666651,0.9974373123033312,0.9984414626168143,0.9953126526520574,0.9902911800722483,0.0010120046587980668,0.5,2.25
HistoKit (no postprocessing),gaussian,0dc0a59e-eed8-a877-89ca-f550e6af1913_165712_4.png,2083366,2272695,0,73637,0.9826342943267438,0.9658614290290741,1.0,0.9658614290290741,0.9833765191216196,0.9826342943267438,1.0,0.9686161208217763,0.0,0.5,2.25
HistoKit (no postprocessing),gaussian,a3ea1aa4-9d27-f0ff-d78c-d53e7ea281e3_155514_1.png,6984084,2754779,58075,13582,0.9948961614550039,0.9898441566945272,0.991753239311978,0.998059067123238,0.9926959019501514,0.9948961614550039,0.9793537097908388,0.9950938479482987,0.008246760688021954,0.5,2.25
HistoKit (no postprocessing),gaussian,270d8023-676b-6232-2685-5d351aceebe3_141155_1.png,8053100,2559988,9243,67847,0.9952364445054127,0.990518056773581,0.9988535590708557,0.9916454324846598,0.9927887075406976,0.9952364445054127,0.9964024254728361,0.9741814078890036,0.0011464409291442946,0.5,2.25
HistoKit (no postprocessing),gaussian,9c11305f-9a45-9e5e-ad0d-26ee9868ea85_151624_3.png,12542847,15899086,267906,65431,0.9868863215124133,0.9741121282516622,0.9790874119577514,0.9948104729289757,0.9884158515280655,0.9868863215124133,0.9834288283188363,0.9959014732484547,0.020912588042248572,0.5,2.25
HistoKit (no postprocessing),gaussian,d5907b31-ce36-7334-168a-45b235153f97_142531_1.png,7119981,441886,30287,6584901,0.6828031445470304,0.5183759297027943,0.9957642147119521,0.5195215106558378,0.5333877169835343,0.6828031445470304,0.9358561374750356,0.06288592496115224,0.004235785288047945,0.5,2.25
HistoKit (no postprocessing),gaussian,7bed7bdd-d0af-cb27-b26c-ec8dd758c13d_163729_2.png,4797357,1235262,31190,19191,0.9947765159389306,0.989607317887229,0.9935404998646591,0.9960156111804553,0.9917177379582442,0.9947765159389307,0.9753721420156468,0.9847016986686628,0.006459500135340922,0.5,2.25
HistoKit (no postprocessing),gaussian,7dc61ab2-e077-871e-9c20-3a759a62a842_155215_6.png,0,4526621,68928,0,0.0,0.0,0.0,,0.9850011391457256,,0.9850011391457256,1.0,1.0,0.5,2.25
HistoKit (no postprocessing),gaussian,c5e98930-4076-d787-85df-db76d09df661_150955_2.png,11536791,3095497,98153,32067,0.9943879886580657,0.9888386151345876,0.9915639473640784,0.9972281620191034,0.9911790056269572,0.9943879886580655,0.9692662001158548,0.9897469724040819,0.008436052635921582,0.5,2.25
HistoKit (no postprocessing),gaussian,f93aef69-f3ba-d018-c3df-4d10344df03f_145423_1.png,6529002,384232,68090,1433577,0.8968611996795807,0.8130084803644628,0.9896787857437792,0.8199607187570761,0.821546682486223,0.8968611996795808,0.8494656461547305,0.21137094161157746,0.01032121425622077,0.5,2.25
HistoKit (no postprocessing),gaussian,dacb3a12-7e96-468f-217d-f09682601575_140850_2.png,15017979,580549,2168,464824,0.9846902676626359,0.9698422425201829,0.999855660533815,0.9699780459649329,0.9709320333235401,0.9846902676626359,0.9962794975948874,0.5553510565128428,0.00014433946618498474,0.5,2.25
HistoKit (no postprocessing),gaussian,3ac230b9-44c8-f340-4d1e-154210441df7_162156_1.png,6381327,408178,7979,1337784,0.9046127570513404,0.8258383168825522,0.9987511945741838,0.8266919597347415,0.8345766851196543,0.9046127570513404,0.9808269475222091,0.233784011335871,0.0012488054258161998,0.5,2.25
HistoKit (no postprocessing),gaussian,ef3a72f1-b16d-9fbd-0abf-47c8ae24cc17_170601_3.png,3283110,486561,7450,3909044,0.6263854952066803,0.45601258069193806,0.9977359476806379,0.4564849417851731,0.49044887795148817,0.6263854952066802,0.9849193641437134,0.11069261227976582,0.002264052319362054,0.5,2.25
HistoKit (no postprocessing),gaussian,b4a3ca7b-c417-ed09-85e0-46323c53f954_140543_3.png,31047156,1369340,85255,65295,0.9975813264715728,0.995174324676308,0.9972615355746138,0.9979013225283987,0.9953772288711724,0.9975813264715728,0.9413891839309223,0.9544866812813015,0.0027384644253861355,0.5,2.25
HistoKit (no postprocessing),gaussian,dacb3a12-7e96-468f-217d-f09682601575_140850_4.png,5565975,342528,3089,764818,0.9354692245461437,0.878762029352615,0.9994453286943731,0.8791908059543252,0.8849820487357727,0.9354692245461439,0.9910623609371066,0.30932337318236575,0.000554671305626942,0.5,2.25
HistoKit (no postprocessing),gaussian,7619a4ca-ed05-1dc2-f55c-d5b01e2c71b2_170239_5.png,4635247,283297,23352,128514,0.9838823819085665,0.9682760778782535,0.9949873341749311,0.9730225760696223,0.9700485759534239,0.9838823819085664,0.9238477868833748,0.6879296570514144,0.005012665825068867,0.5,2.25
HistoKit (no postprocessing),gaussian,ef3a72f1-b16d-9fbd-0abf-47c8ae24cc17_170601_1.png,12865997,241750,18056,1603747,0.9407101324909298,0.8880573309957344,0.9985985776370215,0.8891654890369864,0.8898945996313533,0.9407101324909299,0.9305019899463446,0.13099452342648077,0.001401422362978482,0.5,2.25
HistoKit (no postprocessing),gaussian,63515737-df00-8806-b37c-2eeed3f51d2f_160144_3.png,3430393,1290928,830,36669,0.9945640111998851,0.9891868028185422,0.9997581037431843,0.9894236099614024,0.9921201054042809,0.9945640111998851,0.9993574647882962,0.9723794193569284,0.00024189625681571847,0.5,2.25
HistoKit (no postprocessing),gaussian,9c11305f-9a45-9e5e-ad0d-26ee9868ea85_151624_2.png,833474,2163660,636904,2911,0.7226351385036087,0.5657233577390451,0.5668433559261632,0.9965195454246549,0.8240791938517698,0.7226351385036087,0.7725800945809487,0.9986564022134515,0.4331566440738368,0.5,2.25
HistoKit (no postprocessing),gaussian,222ae6ec-aad2-d76b-96ce-832119c855bb_161654_7.png,0,22228436,8420,0,0.0,0.0,0.0,,0.9996213493490267,,0.9996213493490267,1.0,1.0,0.5,2.25
HistoKit (no postprocessing),gaussian,3387f347-06dd-7f7b-50b8-8d1a72088303_152337_1.png,6872075,481211,5847,3208003,0.810481778511617,0.6813529745660413,0.999149888585535,0.6817481967897471,0.6958636663709069,0.8104817785116171,0.9879952695572191,0.1304372692936761,0.0008501114144650085,0.5,2.25
HistoKit (no postprocessing),gaussian,6edc5bc4-e291-c11b-6fc8-450de3279215_144119_2.png,4390274,1217978,16643,24885,0.995292717949834,0.9906295452730063,0.9962234369288099,0.9943637363909205,0.9926496252951442,0.9952927179498341,0.9865197497855617,0.9799776805649537,0.003776563071190131,0.5,2.25
HistoKit (no postprocessing),gaussian,bc67e5a0-18d9-7e77-9e7c-31a2ad635848_162418_1.png,4782423,3318068,31050,50971,0.9914976541088417,0.9831386690853056,0.9935493561509537,0.9894544082274278,0.9899760611411264,0.9914976541088417,0.9907289023557844,0.9848707598813786,0.006450643849046208,0.5,2.25
HistoKit (no postprocessing),gaussian,bb87bd99-35a9-7681-1e96-e16035c6cb7c_142800_3.png,3182550,3181095,33475,20984,0.991516706988751,0.9831761357475373,0.9895911878794474,0.9934497339500689,0.9915147838053108,0.991516706988751,0.9895864765738497,0.9934467575596979,0.010408812120552545,0.5,2.25
HistoKit (no postprocessing),gaussian,72dd2011-1bd9-ce93-f9e1-07f6077d720d_154913_2.png,2150230,7885879,263087,56996,0.93072610729951,0.870428160318146,0.8909853119171663,0.9741775423087622,0.9690925969700059,0.9307261072995101,0.9677152905043412,0.9928242607368238,0.10901468808283371,0.5,2.25
HistoKit (no postprocessing),gaussian,471ad0ae-4155-cece-bd54-ae74bd634547_150346_1.png,6347693,25378243,75443,26137,0.9920621809888375,0.9842493874891015,0.9882544912640804,0.9958993258370555,0.996808421995609,0.9920621809888375,0.9970360677820886,0.998971161665823,0.01174550873591965,0.5,2.25
HistoKit (no postprocessing),gaussian,6edc5bc4-e291-c11b-6fc8-450de3279215_144119_4.png,4564006,757243,6529,14762,0.9976729374904296,0.9953566802761086,0.9985715020232862,0.9967759886502221,0.9960148169222879,0.9976729374904296,0.9914516373996428,0.9808783621867734,0.0014284979767138857,0.5,2.25
HistoKit (no postprocessing),gaussian,f6e1dfa1-5106-6910-1781-639e714c1d19_164025_4.png,12552972,499398,45794,2227636,0.9169655960724303,0.8466634049177946,0.996365199575895,0.8492865787388448,0.8516599459734565,0.9169655960724302,0.9160039032120794,0.18312862985940037,0.0036348004241050272,0.5,2.25
HistoKit (no postprocessing),gaussian,b4a3ca7b-c417-ed09-85e0-46323c53f954_140543_1.png,11026099,443087,10876,45734,0.997439482038109,0.9948920430916304,0.9990145850652012,0.9958693379858602,0.9950884086444007,0.997439482038109,0.9760421003473851,0.9064401897627148,0.0009854149347987107,0.5,2.25
HistoKit (no postprocessing),gaussian,f881e0d1-5083-a9bf-24e9-defb3fc05474_163258_3.png,1039936,8133450,46650,61572,0.9505405160838611,0.9057429378186626,0.9570673651234233,0.9441020855045992,0.9883401669193528,0.9505405160838613,0.994297135731837,0.9924866583640654,0.042932634876576725,0.5,2.25
