Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,be2180cd-04c9-2627-2456-4397fd5e59ee_103647_5.png,4965478,480727,15279,108652,0.987674550693608,0.9756492355006249,0.9969323940115931,0.9785870681279353,0.9777508125474854,0.9876745506936081,0.9691959371459217,0.8156500316434756,0.003067605988406983,0.25,0.75
HistoKit (no postprocessing),gaussian,19a1c0fb-3d0a-327d-ea5a-6aae35f53e51_121144_1.png,6543375,59836,3941,13996,0.9986312530776202,0.9972662479699183,0.9993980739588558,0.9978656080310234,0.9972909531700545,0.9986312530776202,0.9382065634946768,0.810434499945823,0.0006019260411441879,0.25,0.75
HistoKit (no postprocessing),gaussian,0504f20c-cba2-27c1-e181-78505aa24ca7_112258_3.png,3463204,2235847,2630473,118698,0.7158649627066246,0.5574686009778869,0.5683274646818334,0.9668617399359335,0.6745858477677315,0.7158649627066247,0.4594533446218087,0.9495877122756201,0.4316725353181667,0.25,0.75
HistoKit (no postprocessing),gaussian,b0f43f79-08e2-79bc-61fa-379c7ef1dd21_131900_10.png,5008435,182903,3489,416253,0.959781775924984,0.9226734868815074,0.9993038601543041,0.923266923369602,0.9251940802840095,0.959781775924984,0.9812813854671875,0.30526774329223105,0.0006961398456959842,0.25,0.75
HistoKit (no postprocessing),gaussian,def4a0a8-b472-78ea-531c-84458df3a3e9_124843_8.png,29539026,640088,182672,1729734,0.9686441770940628,0.9391949466720625,0.9938539177674169,0.9446817206694477,0.940407746345452,0.9686441770940628,0.7779765666780106,0.27009961085684914,0.0061460822325830776,0.25,1.25
HistoKit (no postprocessing),gaussian,cbd7b0be-5303-525e-8ff2-6d1502e77bdd_110516_1.png,11620148,482266,19012,96134,0.9950698428229275,0.9901880600520107,0.9983665487887442,0.9917948373041892,0.9905753685678647,0.9950698428229275,0.9620729415613691,0.8337932226832642,0.0016334512112557951,0.25,0.75
HistoKit (no postprocessing),gaussian,c0272a60-2518-4785-1810-6431c15f4b4b_130712_1.png,8107981,224862,48676,17431,0.9959398894575376,0.9919126145938238,0.9940323590902499,0.9978547549342729,0.9921291351895177,0.9959398894575375,0.8220503184201098,0.9280581774958419,0.005967640909750159,0.25,0.75
HistoKit (no postprocessing),gaussian,d9d9ce51-54c1-b32b-5fae-fd9ffdaa32e5_111717_2.png,6591523,751351,5246,1789385,0.8801796166388152,0.7860007102182955,0.9992047622101062,0.7864927046090948,0.8035972620534818,0.8801796166388153,0.9930663219653263,0.29572179085115496,0.0007952377898938102,0.25,0.75
HistoKit (no postprocessing),gaussian,6f1702fd-ae84-1c96-04ae-a23a14a5d2d4_111419_5.png,2299334,936144,24499,235554,0.9464770667012985,0.8983924666336118,0.9894575040461169,0.9070751843868448,0.9256041499846518,0.9464770667012986,0.9744972898360785,0.798963555455416,0.01054249595388309,0.25,0.75
HistoKit (no postprocessing),gaussian,e398b039-2e70-a00a-855c-e3ff4eba631e_115619_4.png,5044967,185826,1001,535550,0.9495081393329967,0.9038700582888024,0.9998016237915104,0.9040321891322972,0.9069674012855831,0.9495081393329968,0.9946421020516306,0.2575993656567449,0.00019837620848962975,0.25,0.75
HistoKit (no postprocessing),gaussian,2125a939-8f92-6ca7-9a29-e1755d6267ed_103351_8.png,6813250,209012,0,1352688,0.9096955055240644,0.8343499546530968,1.0,0.8343499546530968,0.8384840506510487,0.9096955055240644,1.0,0.1338362041365179,0.0,0.25,0.75
HistoKit (no postprocessing),gaussian,deaaef3a-8172-327d-10b9-23d266fb17ca_123636_1.png,3627482,3646661,439676,102703,0.9304405359620579,0.8699287578171071,0.8918960119080694,0.9724670492214194,0.9306112104590764,0.9304405359620579,0.8924033920844022,0.9726078876310755,0.10810398809193053,0.25,0.75
HistoKit (no postprocessing),gaussian,04e13be9-17d6-1bd0-76ee-d5d53a64912e_105258_4.png,7996963,388547,28483,732751,0.9545671900477226,0.9130832521807856,0.9964509137560704,0.9160624277038171,0.9167754121029298,0.9545671900477225,0.9317003572884445,0.3465153777140421,0.0035490862439296208,0.25,0.75
HistoKit (no postprocessing),gaussian,8e6bc805-8b70-bd59-8612-caf5bbe72e5e_125634_2.png,7180579,1491857,216950,55687,0.9813693577093296,0.9634202202109801,0.9706726394719102,0.9923044564696765,0.9695209865811045,0.9813693577093296,0.8730400800090355,0.9640158858164938,0.029327360528089853,0.25,0.75
HistoKit (no postprocessing),gaussian,7ea29210-064a-9e70-4612-3ab81fa629dc_120503_2.png,8468007,44757,24103,319838,0.9800959551109942,0.9609687891939444,0.9971617183479724,0.9636045014448935,0.9611660318368964,0.9800959551109942,0.6499709555620099,0.1227581288827329,0.002838281652027588,0.25,0.75
HistoKit (no postprocessing),gaussian,0502ebf6-5b9d-c3a6-85fe-a3909acf1f7b_112628_7.png,4997699,904611,223,236777,0.9768382738826227,0.954725190502835,0.9999553814565333,0.9547658638610627,0.9613963132664746,0.9768382738826226,0.9997535459542856,0.7925534524631414,4.461854346666474e-05,0.25,0.75
HistoKit (no postprocessing),gaussian,f4c75e72-7c5b-0601-d74f-78529d4dec70_114117_1.png,4373928,8483456,10288623,167419,0.45552501893105246,0.2949384253643129,0.2983060723880858,0.9631345061278075,0.5515012679818059,0.45552501893105246,0.45191883115343806,0.9806471599693672,0.7016939276119142,0.25,0.75
HistoKit (no postprocessing),gaussian,9e7010fd-072a-6a7f-3911-83d91e8c9301_113642_1.png,8241349,270383,75434,55201,0.9921367374024225,0.9843961718034817,0.9909299064313689,0.9933465115017688,0.9848843493917812,0.9921367374024225,0.7818672881899964,0.8304554277851491,0.009070093568631045,0.25,0.75
HistoKit (no postprocessing),gaussian,24aa9d72-799e-9634-ead4-94165f32d151_102546_1.png,6244565,394629,34827,93187,0.9898539637813438,0.9799117437382887,0.9944537624024746,0.9852965215426542,0.9810831882217895,0.9898539637813438,0.9189043813568794,0.8089710054610755,0.005546237597525366,0.25,0.75
HistoKit (no postprocessing),gaussian,e16fa7c2-3d43-e563-886f-5b0ebdd4e8c5_105048_1.png,42025624,453501,997669,46819,0.9877257304643325,0.9757491227327201,0.9768109567996108,0.9988871813314953,0.9760018084895663,0.9877257304643327,0.3125071494035847,0.9064218899904062,0.023189043200389146,0.25,1.25
HistoKit (no postprocessing),gaussian,b91bdd22-8eea-af27-bee7-880d6f1d7c1e_121440_6.png,5476495,393582,114621,824000,0.921068642423638,0.853686044024769,0.9794994416141608,0.8692166250429529,0.8621438342543611,0.9210686424236381,0.7744582381449933,0.3232488653741596,0.020500558385839248,0.25,0.75
