Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,9761f929-4dae-801a-b291-ba7ecada0fc3_101038_4.png,4767612,539709,1557,2681228,0.780423717153916,0.6399138193575457,0.999673528029726,0.6400475778778978,0.664236619639339,0.780423717153916,0.9971234106705391,0.16756273096928007,0.0003264719702740666,0.25,2.25
HistoKit (no postprocessing),gaussian,37e97aba-1a30-28bd-be40-a79de2fca963_105321_2.png,3131518,834667,77965,15246,0.9853355289685879,0.9710949354193794,0.9757079255443946,0.9951550227471777,0.9770382096252743,0.9853355289685879,0.914571262020179,0.9820616933733217,0.024292074455605467,0.25,2.25
HistoKit (no postprocessing),gaussian,0f170c8e-9c83-6973-94f2-3858ac80f3dc_115930_5.png,7116211,280924,40224,498921,0.9635011640945067,0.9295728376315876,0.9943793243423577,0.934482947898999,0.9320657789291709,0.9635011640945067,0.8747493367543936,0.36023055863665215,0.005620675657642388,0.25,2.25
HistoKit (no postprocessing),gaussian,c149f6be-4555-ddd6-581f-abc8aeab9698_132314_2.png,2862131,1597566,38381,36842,0.9870293655384917,0.9743908973858786,0.9867675086329586,0.987291361458006,0.9834124968025897,0.9870293655384919,0.9765389710057845,0.9774585048531333,0.013232491367041405,0.25,2.25
HistoKit (no postprocessing),gaussian,d76874a4-c608-41cd-b260-c14f0dca935a_100643_5.png,0,3918293,11477,0,0.0,0.0,0.0,,0.9970794728444667,,0.9970794728444667,1.0,1.0,0.25,2.25
HistoKit (no postprocessing),gaussian,0f170c8e-9c83-6973-94f2-3858ac80f3dc_115930_4.png,5222932,363798,9793,2373741,0.8142131064918244,0.6866437055000312,0.9981285085686712,0.6875288695459183,0.70094666876781,0.8142131064918245,0.9737868417601067,0.13289235331441854,0.0018714914313288009,0.25,2.25
HistoKit (no postprocessing),gaussian,0a6bb222-fb92-5dbe-8347-47a6b9e62ff2_125049_3.png,4652649,335959,6581,1435404,0.8658279492593617,0.7634008867472599,0.9985875348501791,0.7642260998713382,0.7757617376811128,0.8658279492593616,0.9807876452385123,0.1896612947205062,0.0014124651498208932,0.25,2.25
HistoKit (no postprocessing),gaussian,d7d9e09c-5b48-9d63-55ef-dabd0e7bf5cd_123455_1.png,0,3119379,2656146,0,0.0,0.0,0.0,,0.5401031075097069,,0.5401031075097069,1.0,1.0,0.25,2.25
HistoKit (no postprocessing),gaussian,ed9d6e50-ec08-4213-59eb-4f99b1955e7c_103016_4.png,6633152,344086,70203,1912812,0.8699604224949324,0.7698495166122012,0.9895271845217805,0.7761736417331034,0.7786876107181349,0.8699604224949323,0.8305458267055124,0.1524597035399916,0.010472815478219488,0.25,2.25
HistoKit (no postprocessing),gaussian,46e107b0-7f41-8fd8-abd7-fbe9d0e935a4_133028_5.png,0,11466443,72817,0,0.0,0.0,0.0,,0.9936896300109366,,0.9936896300109366,1.0,1.0,0.25,2.25
HistoKit (no postprocessing),gaussian,16277008-7349-6ea9-1043-9abf63a9d11e_105523_3.png,2680540,294083,129,586820,0.9013204205964699,0.8203669545635808,0.9999518776842646,0.8203993438127418,0.8351994568690455,0.9013204205964698,0.999561540657757,0.3338426591804092,4.812231573536308e-05,0.25,2.25
HistoKit (no postprocessing),gaussian,8469f8e6-543f-6b82-f38a-8b184a96e4e9_104905_3.png,5243122,710075,1232888,31283,0.8924147785418642,0.8057301246463007,0.8096222828562649,0.9940689044546257,0.8248432115419361,0.8924147785418644,0.36545986722341084,0.9578031126662152,0.1903777171437351,0.25,2.25
